asv,best_identity,rel_ab,shared_of_20,raw_overlap_pct,score_aware_overlap_pct,midas_tail
d742cce28a1b04520050e1e5e2ca39a7,1.0000,0.001954,20,100.00,100.00,midas_s_675
d767732025a8359df0a99915193edd79,0.9865,0.000660,20,100.00,100.00,midas_s_362
d796f50ade1b68114200246abd151d32,0.9702,0.004522,20,100.00,100.00,midas_s_114247
d7998d599e6cb482d9566816ad3d168f,0.9679,0.000977,20,100.00,100.00,Blastocatella
d7a6992b6deb9f66974cfd0fd1651ddb,1.0000,0.030012,20,100.00,100.00,Roseomonas
d7b582f650ef0cca47a4b8a259494d32,0.9759,0.001845,20,100.00,100.00,Bdellovibrio
d7c5a597d0b691edc6e55982d53b6d35,1.0000,0.002426,20,100.00,100.00,midas_s_45022
d7c784ced8a5e48bafb943bd004423dc,0.9459,0.000687,20,100.00,100.00,midas_s_54792
d7d180493def1700902673d46e98cfed,0.9924,0.065074,20,100.00,100.00,Thauera
d7dcfa78f5b1d1d0e5a9ba3305d20957,0.9572,0.001222,20,100.00,100.00,midas_g_859
d7fa2275e1899045eded9bd1c107ee4c,0.8856,0.000660,20,100.00,100.00,Puniceicoccaceae
d8068346a97e65e96478038353ab1266,0.9973,0.008919,20,100.00,100.00,Azonexus
d81c07d1b7a77a99d0f0ede69bc3497a,0.9839,0.003163,20,100.00,100.00,Sphingomonas
d8274db409cce4a7f96766a603337d1b,0.9973,0.001054,20,100.00,100.00,Geobacterales
d83c0d8fbc6ae1fe1c0dd12cbea1833a,0.9706,0.001233,20,100.00,100.00,midas_s_3108
d85692fc1fec26a5b15dce544ca4fe57,0.9893,0.019998,20,100.00,100.00,midas_s_22181
d86e1406fcd8229e2cd6bf2375ba6a0b,0.9947,0.000809,20,100.00,100.00,Ca_Omnitrophus
d8ce15ba44918b15b5a08de40c713595,0.9897,0.001601,20,100.00,100.00,Flavobacterium
d8d9aa6ea1e20cf154e8ebd5a569bcae,0.9358,0.001545,20,100.00,100.00,midas_s_76961
d8e664a1d848c118ed401a1191db7aa3,0.9676,0.037445,20,100.00,100.00,Lentimicrobiaceae
d8f3f4d8d0a6498d307679923623a9e1,0.9920,0.002576,20,100.00,100.00,midas_s_2621
d900b5767e2b5e851300b18d41770098,0.9278,0.065786,20,100.00,100.00,midas_s_57689
d929cce403bc9abe9119ac1a671ecd3e,1.0000,0.060494,20,100.00,100.00,midas_s_49330
d92fdf7420ca8760786195c0bcfd60b6,0.9923,0.001054,20,100.00,100.00,midas_s_11131
d93f75e95a0cc74cb7d257fa83827a8b,1.0000,0.032888,20,100.00,100.00,Corynebacterium_variabile
d96e74e5371ae71740ec418d088b7a5a,0.9839,0.001736,20,100.00,100.00,Sphingomonadaceae
d976f1562ee096324ac5cff93188bc0d,0.9946,0.001100,20,100.00,100.00,midas_s_63202
d98eac256940dd50ed0ebfa55353c606,0.9946,0.008659,20,100.00,100.00,Rhodobacteraceae
d99dccb7436719f476f823aa9ed6479f,0.9893,0.000412,20,100.00,100.00,Gemmata
d9a050675685ef5f031aa58f3ea2bc75,0.9733,0.057409,20,100.00,100.00,Bdellovibrio
d9aa1795c9f73d034cad4a0c6baa2184,1.0000,0.000687,20,100.00,100.00,Frankiales
d9b00c82e52301fcc6aeb62bd47aa2de,1.0000,0.001323,20,100.00,100.00,midas_s_263
d9b843d39d16b12bd43b851875bfdde8,0.8984,0.002628,20,100.00,100.00,midas_s_118715
d9bf7eb939d75411980e053ca6f19783,0.9946,9.303185,20,100.00,100.00,Hydrogenophaga
d9d068664dc293c8a55ca8d605c7d966,0.9973,0.004686,20,100.00,100.00,midas_s_198
d9d0d60349a16f8354c90ad68f542bd0,0.9840,0.001466,20,100.00,100.00,midas_s_64391
d9e3d8b7cb311dd2f52acd7c23b42438,0.9652,0.001666,20,100.00,100.00,Ahniella
da08cf4beac0ca5ecca675ec1dbfc3b0,0.9919,1.648352,20,100.00,100.00,midas_s_14008
da0e6548b94c1dd00fb07e21f3ac6643,0.9220,0.021140,20,100.00,100.00,Dokdonella
da3b50d07ad4fb09f3967bf2f1a273ed,1.0000,0.347344,20,100.00,100.00,Comamonadaceae
da401aa3f6be79160d5824f407330799,0.9946,0.000617,20,100.00,100.00,Chryseobacterium
da51071d69c2707eb3220f111d2f8841,0.9919,0.001389,20,100.00,100.00,midas_s_31097
da56286842ceea19f755d8a7df3a67f5,1.0000,0.103627,20,100.00,100.00,midas_s_11926
da795dae0d37336450590d4de7546e85,0.9200,0.013378,20,100.00,100.00,Bacilli
da898af44ce858c2bbb2450a94b98d51,0.9919,0.001410,20,100.00,100.00,midas_s_58823
da8e11db2a5991af0711e561cc470b28,0.9867,0.171673,20,100.00,100.00,midas_s_30400
da910b55da76b9c155b38882001e8d57,1.0000,0.001611,20,100.00,100.00,Denitratisoma
da928e5c49c8d9087e3f9394821de986,1.0000,0.001308,20,100.00,100.00,Tahibacter_caeni
da9a89264fb33c30c7d708837cf325dc,0.9867,0.214162,20,100.00,100.00,midas_s_82343
da9e8bf0b066024bbb14244b580a1af8,0.9721,0.000660,20,100.00,100.00,midas_s_71310
daa77caa8a4b4634298825b012419e0b,1.0000,0.001905,20,100.00,100.00,midas_s_112799
daa87b70c3ac250917c4ea1630a9f869,0.9761,0.000977,20,100.00,100.00,Ca_Flexicrinis
dab16aec7b2563987b61df08c90f7210,1.0000,0.180798,20,100.00,100.00,midas_s_30245
dacb010cb72c4097bb501382b7affd0d,0.9973,0.001945,20,100.00,100.00,midas_s_37003
dadde95b85df73e01cca65790386d1ab,0.9973,0.000604,20,100.00,100.00,midas_s_6909
daec04577d1843ad73efa35de1d48151,1.0000,0.003056,20,100.00,100.00,Hyphomicrobium
dafdd655262ce0d4488790934783ee52,0.9873,0.000407,20,100.00,100.00,midas_s_13373
db2f48edfc3112c798c3a4e38f820efc,0.9974,0.001121,20,100.00,100.00,midas_s_11131
db41ebd5c8fc44b26a3d7d93bc12bb21,0.9973,0.003944,20,100.00,100.00,Thauera
db4ad64ea34adaaaa9ca75c5932380d4,0.9946,0.000728,20,100.00,100.00,midas_s_49425
db55a9c648dcd7536814f7d1947411d7,1.0000,0.004153,20,100.00,100.00,Comamonadaceae
db628ad3c7c74e0f34fde43ed0c3c1be,0.9892,0.074813,20,100.00,100.00,Comamonadaceae
dba0a15607f28d43f841277b0dee4d31,0.9949,0.001820,20,100.00,100.00,Terrimonas
dbab3a338ecbc85250418504ab8a55b6,0.9332,0.001220,20,100.00,100.00,midas_s_75748
dbe506174c12c1493c6811c87f0b110f,0.9651,0.000440,20,100.00,100.00,Planctomicrobium
dbe9dee2adc8e3d22f409d232684ecb0,0.9947,0.000375,20,100.00,100.00,midas_s_4326
dbecc9e8493f9f9f3816c44467a0b7d4,1.0000,0.001574,20,100.00,100.00,midas_s_5042
dbecddfdb4c39e60616c3958d43cfc8e,0.9973,0.002439,20,100.00,100.00,Bradyrhizobium
dc0ea7878cef93431f59cb8b65ab917b,0.9626,0.001011,20,100.00,100.00,midas_f_216
dc13b8c16cf1e2b85312a3be641ab6a6,0.9920,0.000805,20,100.00,100.00,midas_g_25171
dc31e25fc97ff80cb4e60cc44772cfb9,0.9893,0.001190,20,100.00,100.00,MSBL3
dc6be2f46ce522b6dfa787fc79fa88e1,0.9866,0.001111,20,100.00,100.00,midas_s_3054
dc8f5ffb4f5fe578b41f078fe854247c,0.9973,0.006791,20,100.00,100.00,midas_s_25613
dcbadf283ea57fc4a8093269172ea5c3,0.9492,0.002038,20,100.00,100.00,midas_s_53299
dcbcb6e5d96b22d4d249f79f462455ff,0.9947,0.009705,20,100.00,100.00,Smithella_propionica
dcc165b336217fc326df247c11115217,0.9706,0.000607,20,100.00,100.00,midas_s_70890
dcc3a9511ff610de63c3c85def6563af,0.9893,0.001029,20,100.00,100.00,Rhodocyclaceae
dccb07622e900a3bc9ccc71fc09b9778,0.9784,0.538130,20,100.00,100.00,midas_s_59647
dcdae59f0222790eed02081048dbf0c6,0.9733,0.001202,20,100.00,100.00,midas_s_53589
dce7c5b4e339227f2fa57b59ae3cc8df,1.0000,0.002582,20,100.00,100.00,Ca_Villigracilis_propinquus
dcf148cbd702a269d6414a568bc95f4c,0.9465,0.000809,20,100.00,100.00,midas_s_115744
dcf705f41807b8eadce3732c3f03417b,0.9897,0.000436,20,100.00,100.00,Terrimonas
dd060d108b81f57b82ea08c8f4bc0ed5,0.9839,0.001100,20,100.00,100.00,midas_g_3252
dd10382b168dfae06ebb444f08f57651,0.9733,0.026954,20,100.00,100.00,midas_g_46393
dd158192070641efe3c82d6f831d834f,0.9813,0.047734,20,100.00,100.00,midas_s_100898
dd21a34ccb5b7f3a3e791e0b58806ddc,0.9973,1.004558,20,100.00,100.00,midas_s_4708
dd2ec12b5ae86c01f41c1e1a64043646,1.0000,0.176814,20,100.00,100.00,Ochrobactrum_pseudogrignonense
dd3579a767a818f63ec4ffa7d6debad8,1.0000,0.052043,20,100.00,100.00,Bacillaceae
dd5ec5e3a4d1362dff68210468e8fa09,0.9757,0.015375,20,100.00,100.00,midas_g_13035
dd6a3a614f9ac089028e62334751b096,1.0000,0.028110,20,100.00,100.00,Pedobacter
dd6b4918f4f9b12f50ddd33d13ebfec7,0.9866,0.027637,20,100.00,100.00,midas_s_42278
dd6fefe041303ae392d88c1a58620a4d,1.0000,0.001526,20,100.00,100.00,midas_g_300
dd711446f41302e50a1ee2434bea6ebf,0.9785,0.004931,20,100.00,100.00,midas_s_1775
dda469174b171885483a8e8eeff94509,0.9921,0.000610,20,100.00,100.00,Zoogloea
ddb2df1bc8533eecf2c7162db800fa5e,0.9813,0.085436,20,100.00,100.00,midas_s_27600
ddb4e5c7e5018b37b099a9f88c9f1199,0.9813,0.000604,20,100.00,100.00,midas_g_94737
ddc8d3d5e0f5a44cb2ea7a6ad1865292,0.9973,0.007778,20,100.00,100.00,midas_s_198
ddfc13b627d3e6635a7c02e09a54a318,1.0000,0.004636,20,100.00,100.00,midas_s_81374
de1c6ebe836244d9834bd71255a712ed,0.9719,0.001426,20,100.00,100.00,midas_s_31688
de1fd91100b9b5357b5ac39e8bcdc005,1.0000,0.000527,20,100.00,100.00,Zoogloea
de378a241e6e8f064cca2755eefda349,0.9973,0.010834,20,100.00,100.00,midas_s_198
de4191d1bbe70204a64ebe4aea5678bb,0.9519,0.018736,20,100.00,100.00,midas_s_99546
de612a1445baccbe6913b7c074bd707c,0.8904,0.003033,20,100.00,100.00,midas_s_117738
de6886ad1e515181a3fe14383ca53711,0.8690,0.196028,20,100.00,100.00,Parcubacteria
de76749d8f0fa337f3b2a54efe14f4bb,0.9866,0.010817,20,100.00,100.00,Mesorhizobium
de9ad3e5491bf76109710071e57cbe69,0.9973,0.019516,20,100.00,100.00,midas_g_6448
dea0889dbf7cbb7c29e6747e9ae38518,0.9708,0.000960,20,100.00,100.00,midas_s_53968
deaf532f6e916399d2c69777cc22b8d1,0.9507,0.000525,20,100.00,100.00,midas_s_59730
deb86ee3b9ffcae94d402b1d92d0bcda,0.9439,0.002910,20,100.00,100.00,midas_s_55626
dec1f506998c978e6799bfe5718e752a,0.9677,0.000412,20,100.00,100.00,midas_s_34433
dec21d55511b3673e457876cc2797df6,1.0000,0.001574,20,100.00,100.00,midas_s_3829
dec390e62f6dfeec57cda3c9b64b2f4f,0.8933,0.001440,20,100.00,100.00,midas_s_88144
dec54d5efc4e0537a54ed2ef56f589cc,0.9866,0.000977,20,100.00,100.00,midas_s_14454
dec64f0ec61a132314d25393ab6895ef,0.9733,0.000404,20,100.00,100.00,midas_s_4927
decd7ac98a557c78af023b71c56e9ba2,0.9973,0.072516,20,100.00,100.00,Rhizobiaceae
def4cc877c1af986d01d5ea2a3b1b62e,0.9973,0.012389,20,100.00,100.00,midas_g_3970
df02865620b8f82ec6d97b480e4a37b3,0.9973,0.004642,20,100.00,100.00,midas_s_198
df23977d295f5d388e7c594d7baac139,0.9733,0.005459,20,100.00,100.00,midas_g_8970
df3740dd405ee6d0b8d40247f0e1fb5c,0.9946,0.001982,20,100.00,100.00,midas_s_76062
df394f02ba840a66809cdfb6b1c6250a,0.9705,0.002010,20,100.00,100.00,midas_s_76438
df6c598a15f82c8db80a4d334460b7ac,1.0000,0.002391,20,100.00,100.00,midas_s_20584
df6da89046e8095de061ad4ea5cc00e1,0.9865,0.001479,20,100.00,100.00,Pedobacter
df76cebd1444142453a4569987787710,0.9946,0.047198,20,100.00,100.00,Comamonadaceae
df94cb7c1f51d6e7df4a969d561b0a4d,1.0000,0.007562,20,100.00,100.00,midas_g_399
dfac3bcfefd893b75651b62e60e79f3f,0.9492,0.000556,20,100.00,100.00,midas_s_3713
dfaff429d9e47abc65abc0d380e1ea3b,1.0000,0.002264,20,100.00,100.00,midas_s_57380
dfc4ef3d2a0b3b1aad13467450cc619b,0.8633,0.000557,20,100.00,100.00,Alphaproteobacteria
dfcf9677e644f2cd18faa0d783f6353c,0.8856,0.506713,20,100.00,100.00,midas_s_8637
dfdb54bf539db8304012e0f62679b947,0.8901,0.003235,20,100.00,100.00,RBG-13-54-9
dfe084ed2a4be66cd40b30864f3009ec,0.9920,0.001746,20,100.00,100.00,Zoogloea_oleivorans
dfef2d2214d4732d2f4fcd804752c526,0.9952,0.000489,20,100.00,100.00,midas_s_71310
dff6c540e7ae1b40b64ab5f106e8f6ad,0.9330,0.002831,20,100.00,100.00,midas_s_63491
e01edba16809671e5ecc08be3e27b17c,0.9216,0.003033,20,100.00,100.00,Treponema
e04de0208514fe84c6339ad7890cf3b4,0.9770,0.000952,20,100.00,100.00,midas_s_17069
e0567b5f8202f0ed9908c1a821a3d781,1.0000,0.001617,20,100.00,100.00,midas_g_1061
e07234d27599c1c07f02f5b0e1eb2c48,0.9144,0.008919,20,100.00,100.00,midas_s_89990
e073b562eafd267fe500fb68805c0c1b,0.9866,0.038033,20,100.00,100.00,midas_s_78806
e0aa4ef9eed4270e820cc67933e0a20c,0.8333,0.000476,20,100.00,100.00,midas_s_83400
e0ae9845e149ad334181ad5ce4635a62,0.9332,0.041104,20,100.00,100.00,midas_s_57689
e0afebc0bfe14b866e8f63da3be396da,0.9973,0.067401,20,100.00,100.00,midas_s_28507
e0bc601a4a2d520e12f79f332cd8575f,0.9893,0.000791,20,100.00,100.00,midas_s_26963
e0e885bd1c3caf2944590f22ee24b4d1,0.9973,0.000654,20,100.00,100.00,Caedibacteraceae
e1086be1d17091ffc548257cd9827e79,0.9947,0.029956,20,100.00,100.00,midas_f_43946
e11cf2d611dac2608f38ae66f12bf35d,0.9551,0.000404,20,100.00,100.00,Bacteria
e1382120e151d51cb3b3b6900845f1c8,0.9973,0.000898,20,100.00,100.00,midas_s_21122
e144d237c973d831d708cac2c17df968,1.0000,0.000744,20,100.00,100.00,Acetobacterium
e14ce815f817c753217b7dd249fde76d,0.9812,0.077554,20,100.00,100.00,midas_s_18598
e1524ab6d2e1a20e969980e3c56dd7b1,1.0000,0.089867,20,100.00,100.00,Terrimonas
e17c42b6dbe158b8b8dd97c1f5440e18,0.8511,0.000476,20,100.00,100.00,midas_s_85188
e17ced43ed9be80fe0aa4f9ccf1756db,1.0000,0.004115,20,100.00,100.00,Flavobacterium_lutivivi
e1834e9a378700a9e28ae5ba56501923,0.9730,0.716936,20,100.00,100.00,midas_s_63416
e19113d032bdd450a2a77e3085d1bbaa,0.9519,0.001617,20,100.00,100.00,midas_s_101032
e1a56d2319481e836b2be61fdea404c7,1.0000,0.003355,20,100.00,100.00,Brachybacterium_squillarum
e1ada57563a9316a71ef6c97b0252589,0.9784,0.006197,20,100.00,100.00,Ferruginibacter
e1de3aef938c275e70df59752ebe59df,0.9786,0.418951,20,100.00,100.00,midas_s_63835
e1ed272c020275f449abf36c6bd3dd0c,0.9973,0.004285,20,100.00,100.00,midas_s_198
e206de89a7d211ee29c43b03253a8b25,1.0000,0.005257,20,100.00,100.00,midas_s_17497
e21152b7ebab7976442328dd728f4dc1,0.9899,0.014759,20,100.00,100.00,Thauera
e2193c1d8565b7514083b6d1a1a19292,0.9973,0.000850,20,100.00,100.00,midas_s_8808
e2240b591ea0dcf78cd636129608bb03,0.9599,0.001415,20,100.00,100.00,Christensenellaceae_R-7_group
e25be464cb2caf3f6c932a03a7e544bc,0.9649,0.000717,20,100.00,100.00,midas_s_1063
e25d2ee85313d5970608c3272676203c,1.0000,0.000607,20,100.00,100.00,midas_g_100
e26adb0e1f08842bf6b5dd252a4e1190,0.9973,0.003812,20,100.00,100.00,Pirellula
e2719f914b45cb0384d34443068c5c7f,0.9920,0.022467,20,100.00,100.00,midas_g_25171
e27f13019764d1ee69759e1bae8b3424,0.9946,0.000898,20,100.00,100.00,Reyranella_soli
e2971ff29ac8868b0befc2267ea27cfe,0.9813,0.000941,20,100.00,100.00,midas_s_21459
e299603beaca20719639d7c485c45fc6,0.9796,0.006373,20,100.00,100.00,midas_s_25787
e2a0ad7251142b8be4954edc982a12c3,0.9435,0.000941,20,100.00,100.00,midas_s_15724
e2a0b08da06ff05129c10f67cb8a580f,1.0000,0.138479,20,100.00,100.00,midas_s_8282
e2a742c54092b4893ad26368612d86d5,1.0000,0.000607,20,100.00,100.00,Rhodopirellula
e2bdc0b09b4824774820d5e3a7807c17,0.9651,0.050324,20,100.00,100.00,midas_s_2639
e2be1c122e82a72edf45f55f1ed1b0cb,0.9973,0.001049,20,100.00,100.00,midas_s_27044
e2c33399aae3fc6b2dff402fe706ba80,0.9898,0.000809,20,100.00,100.00,Thauera
e2d99e5264b73d35d6c5ea8d666a963e,0.9974,0.000476,20,100.00,100.00,Sediminibacterium_salmoneum
e2fe44ebbe75882c62fd04ccd553805d,0.9791,0.001945,20,100.00,100.00,midas_s_24506
e2feba1c95630a3aa74cfae2ed8dbe0a,0.9866,0.004636,20,100.00,100.00,Propionivibrio
e30a21f7708d480397e8745d6f72da08,0.9328,0.000611,20,100.00,100.00,midas_s_530
e3254a1272de55369a80e50e89002b2b,0.9171,0.001208,20,100.00,100.00,midas_s_54584
e330798db7e87e4d00a56876a61388a4,0.9305,0.000617,20,100.00,100.00,midas_s_57689
e33412910ab497e3839d87719eab08a8,0.9681,0.000434,20,100.00,100.00,midas_s_35392
e335f67cf1669ada412b9138e50ffa3a,0.9893,0.003423,20,100.00,100.00,midas_s_62546
e33a45d19da3370eac597a9429b92747,0.9919,0.024893,20,100.00,100.00,Anaerovorax
e344644c91722ec531aa4755945c4d92,0.9947,0.053813,20,100.00,100.00,midas_s_25867
e365435131636ef7ce291a7a45a05e08,0.9492,0.039149,20,100.00,100.00,midas_s_11527
e376dd305fbdb97d79ece3342540201e,0.9973,0.003093,20,100.00,100.00,Thauera
e38481ce6f00f2d1cfc0a98e7efcf9b6,1.0000,0.001519,20,100.00,100.00,Elstera_litoralis
e38af5a07a5229e44f0e621a673c6e35,0.9358,0.003841,20,100.00,100.00,midas_s_47264
e3a21f89f28ae2a432800e07bb7c419c,0.9784,0.001672,20,100.00,100.00,midas_s_61754
e3b9706e5e6a8e9fc76489132b03ea4c,0.9973,0.001426,20,100.00,100.00,midas_s_3181
e3ce7ccb73ad24501e84d94b5e7c527b,1.0000,0.003665,20,100.00,100.00,Haliscomenobacter
e3d6fd9f73820240bc996a995bc960e1,0.9920,0.003235,20,100.00,100.00,midas_s_36787
e3f4783679c3ed363ae704505dbbd9e7,0.8737,0.035847,20,100.00,100.00,midas_s_50918
e3fb36508e8c39f15e3e49237e73463b,0.8723,0.346517,20,100.00,100.00,midas_s_29614
e3fd1b1a1fa643e6dd7d00c6d4633c2d,0.9973,0.006084,20,100.00,100.00,Thauera
e42eea2c703538886b3703f092c934be,0.9599,0.047603,20,100.00,100.00,midas_s_45566
e43a7c4116fe6347c54c9d39bb66e86e,0.9873,0.000470,20,100.00,100.00,midas_s_59399
e43eb8c5f8c70242960c156da3d70398,0.9840,0.001222,20,100.00,100.00,midas_s_36959
e443abeee4f4141cc7a97c1f24bbefc3,1.0000,0.021082,20,100.00,100.00,Blastomonas
e4584b51fe909644e9845c5dc09526e9,0.9973,0.000751,20,100.00,100.00,midas_s_83782
e46f91af422b045c425e2a15296de587,0.9062,0.012144,20,100.00,100.00,Ca_Competibacter
e47753c72791fe570faf6c7f256460f0,0.9683,0.001001,20,100.00,100.00,midas_s_3423
e48cca4ee1f21d6dfa33a6a6caf8c9f5,0.9786,0.006268,20,100.00,100.00,midas_s_95687
e49293781e5e88136cf8d7e2e9dcb9cc,1.0000,5.210084,20,100.00,100.00,Dokdonella
e4aa658c963fb8da68abf652a0802af3,0.9784,0.000717,20,100.00,100.00,Desulfovibrio_paquesii
e4bace4a1abdbf1a48e9af7822e15a87,0.9919,0.001507,20,100.00,100.00,Crocinitomicaceae
e4bb10426b10b182894e8d9833f2a6a4,0.9946,0.139381,20,100.00,100.00,midas_s_9658
e4c18c3d21e58dbb2bd2fe9dba75b684,0.9847,0.000525,20,100.00,100.00,midas_s_11318
e4c43f1926710a5f52833b5aed4c191e,0.9947,0.003472,20,100.00,100.00,midas_s_764
e4d6784a0a7487bde2d4330d334b197b,0.9489,0.005863,20,100.00,100.00,midas_g_249
e5102970b33a5a095b1036826b87e949,0.9786,0.001213,20,100.00,100.00,midas_s_78172
e51c463f8787ab34aed6ed5e8ecfd3ba,0.9812,0.003051,20,100.00,100.00,midas_s_5409
e543cb672f6cba6694786b8ecacd7a03,1.0000,0.001169,20,100.00,100.00,midas_f_675
e548e6d89490bae8705a94db69fb4a42,0.9651,0.000750,20,100.00,100.00,midas_s_34433
e55e20c54e618f31177927da16b1c7ab,0.9432,2.433702,20,100.00,100.00,midas_s_36370
e574c9134ada62fd4ad4026804cd460e,0.9946,0.258760,20,100.00,100.00,Brevundimonas_aveniformis
e57b83193ddb2bf7ce35fc01e3b61ae2,0.9973,0.012459,20,100.00,100.00,midas_s_10747
e5896f3c387a09ec326831870d4ec7af,0.9730,0.000489,20,100.00,100.00,midas_s_2759
e59daa06caa2e003fa78a17b70f98d81,0.9757,0.204353,20,100.00,100.00,midas_s_61428
e5d17e04fee2bd3bead5d1eea57d1c14,0.9973,0.002108,20,100.00,100.00,SH-PL14
e5e089e059da889289ee4eda3c3a2d00,1.0000,0.002627,20,100.00,100.00,midas_s_89
e5e92205624b228abc7121a2e224f742,0.9176,0.001111,20,100.00,100.00,midas_s_71413
e5f1d61773d799a26e4361862205253e,0.9890,0.001617,20,100.00,100.00,midas_s_29358
e60c37e245051d1d5ea59116bb2856c1,0.9812,0.049327,20,100.00,100.00,Rheinheimera
e6341ba7ffa92fae27c7833219873cbe,0.9947,0.000957,20,100.00,100.00,midas_s_40256
e6530b88f833596aa7e3a178d6150978,0.9599,0.153752,20,100.00,100.00,Clostridia_vadinBB60_group
e65d34c8427218185bb05f240617e55e,0.9759,0.026954,20,100.00,100.00,midas_s_76952
e667b365216197b5285aaec1ad1c51f6,0.9947,0.002604,20,100.00,100.00,Ca_Flexifilum
e66cfe3a42a1848a5ebb85dca3a8701c,0.9973,0.002064,20,100.00,100.00,Rubrivivax
e677d19e4debe80464e7776165004c75,0.9892,0.001830,20,100.00,100.00,Rhodobacter
e685930aacf3da60489b478376160f01,0.9866,0.003426,20,100.00,100.00,midas_s_16091
e685dc44525e8ec7783caa6ab7f5b4b8,1.0000,0.004733,20,100.00,100.00,midas_s_6934
e69ae76ad538dec3a6ea7f30c904123a,0.9784,0.030050,20,100.00,100.00,Blvii28_wastewater-sludge_group
e6c1b97b37281c8763716889aa2fcd4b,0.9973,0.037339,20,100.00,100.00,midas_s_10587
e6f1c2a723e62f8a83e062a42e9fe0f7,0.9946,1.529980,20,100.00,100.00,midas_s_2313
e72faa9a3e08e40239c5e1ebed8b98eb,0.9893,0.001674,20,100.00,100.00,Sphingomonas
e75076fb12df85dba8b4f74b8359d6f6,0.9786,0.088907,20,100.00,100.00,midas_s_32827
e75fd72fb216d3d4c964602d8c338f65,1.0000,0.007225,20,100.00,100.00,Enterococcus
e79a45f432d0ccc86adbf9bbe7cef2a7,1.0000,0.001479,20,100.00,100.00,Thiobacillus
e7a976062285e7c9e4f54891a408832f,0.9677,0.000610,20,100.00,100.00,Neisseriaceae
e7b370ff345e03484ae24100501d0783,0.9947,0.002628,20,100.00,100.00,Smithella
e7d14e61e84b19b03908062d0a528bb7,0.9898,0.004362,20,100.00,100.00,Comamonadaceae
e7e157467113d1bf9ad38600a66245df,0.9946,0.004880,20,100.00,100.00,midas_s_32595
e7e7e8dc6205f419af1a7755ed0972c0,1.0000,0.012322,20,100.00,100.00,midas_s_5533
e8278e5505332c3309d65feba7f57580,1.0000,0.005360,20,100.00,100.00,midas_s_25867
e83841b65e2ca525df1948c0b2516b64,0.9811,0.032345,20,100.00,100.00,Desulfovibrio
e83f3de56b8e20b8db465aa303106f67,0.9249,0.002117,20,100.00,100.00,midas_s_22181
e841aed62e1636390fc4c9d2800079ec,1.0000,0.022846,20,100.00,100.00,Comamonadaceae
e843b0e0535e8033ed7c08faf28016ca,1.0000,0.002881,20,100.00,100.00,midas_g_4042
e8499ff61a0580bb18c06078ff676d9d,0.9892,0.000617,20,100.00,100.00,midas_s_4479
e8738af609feea6f1fda54a7d4cf4461,0.9865,0.019611,20,100.00,100.00,midas_s_24423
e87b7c2c236e7c82ea91b04f09fa9f6b,0.9920,0.002181,20,100.00,100.00,Zoogloea
e8a24164756796ef726226e4f6c4e5d2,0.8774,0.000375,20,100.00,100.00,Bacteria
e8b9e42a6dd73a4ada262f52235997d6,0.9947,0.001011,20,100.00,100.00,Lacunisphaera
e8c1e783e60161fe039cc419a3717b1f,1.0000,0.008219,20,100.00,100.00,Rheinheimera
e8c4c6e3b59ef250dd6693fb2f429590,0.9920,0.011949,20,100.00,100.00,Christensenellaceae_R-7_group
e8c83a56bca71607334d3d612dc7b602,0.9973,0.984204,20,100.00,100.00,Thauera
e8dd18e9a9e3ac2941738c9468d74fcd,0.9973,0.349495,20,100.00,100.00,Hydrogenophaga
e8f2c3b75593c3e2f0273abfe54fada8,0.9973,0.000859,20,100.00,100.00,midas_s_26526
e91f95731ee228056bb3e1dd686ff61c,0.9733,0.023922,20,100.00,100.00,midas_s_76952
e9452b3d0c5537551219e25ed4cbde96,0.9563,0.000640,20,100.00,100.00,midas_s_81374
e94703a062164e08df51e6b4c18775ff,0.9821,0.000660,20,100.00,100.00,midas_s_82343
e9471b678951263003f0257ac9e94e0b,0.9757,0.000436,20,100.00,100.00,Desulfovibrio_paquesii
e94fc064136016d8a4ff367eb7d53491,0.9758,0.002680,20,100.00,100.00,midas_g_3907
e9580c8f17c2650e331a39d7641e9325,0.9973,0.005677,20,100.00,100.00,midas_g_973
e96145ffe1d375878003908de3cb42e2,0.9866,0.002116,20,100.00,100.00,midas_s_16660
e969463a2fba8404723eda38ccce2522,1.0000,0.001001,20,100.00,100.00,Nannocystis
e97ee128aa14a884050e4aad1d8cb415,0.9189,2.198553,20,100.00,100.00,midas_s_41804
e98755383558571dcf3cda1829a0052a,0.9898,0.000762,20,100.00,100.00,Dokdonella
e990c43fdd54f9a1fae0a3bb63a2dba7,0.9866,0.003033,20,100.00,100.00,midas_g_25171
e9a71787d59079ee5ba26f7533e248c2,0.9333,0.006424,20,100.00,100.00,Planctomicrobium
e9b34224d98724dfed43123e7a893cec,1.0000,0.003665,20,100.00,100.00,Tetrasphaera_vanveenii
e9b4d5beea052247c6965e1e894eac74,0.9973,0.000617,20,100.00,100.00,Sphingomonas
e9dc3bbabd001c94c13190c60eecbc33,0.8865,0.009907,20,100.00,100.00,Babeliales
e9e060e5e0e46911cad92b8292aeefd7,1.0000,0.007825,20,100.00,100.00,Proteiniclasticum_ruminis
ea0cbd844bf1d82b0503227cef01cb1f,0.9115,0.000733,20,100.00,100.00,Bacteria
ea1f657cde9ba047c7291ce6f1de6651,0.9973,0.000986,20,100.00,100.00,midas_s_1306
