asv,gpu_vs_pipe_top20_overlap,gpu_top1_in_pipeline_top20,gpu_top1_is_pipeline_top1,prefilter_missed_top20_hits,pipeline_hits_outside_gpu_top500,gpu_best_score,pipeline_best_score
c1f3624d8c67f03e6b40197d1fdd0b98,20,True,True,0,0,746.0,746.0
c1f4680021416872fc34118509da2434,20,True,True,0,0,771.0,771.0
c2057dfa2b1de99459af111d881833c2,20,True,True,0,0,715.0,715.0
c243bf47010b549a9554294a944811f5,20,True,True,0,0,743.0,743.0
c259cda388580d886e6cbb43a1272e68,20,True,True,0,0,744.0,744.0
c26a5001cf4702698ab01ddfcc3ca9a5,20,True,True,0,0,676.0,676.0
c27a01848b51e9f80f4d51fc05603dec,20,True,True,0,0,743.0,743.0
c2a63e5593cc5d91688af8f3abd60f16,20,True,True,0,0,744.0,744.0
c2ace7f006b2086fba393df8bfa9cfbd,20,True,True,0,0,673.0,673.0
c2c5b6b5471595e6a1737994b35df893,20,True,True,0,0,735.0,735.0
c2d14a8f983d165066945baa211d8803,20,True,True,0,0,701.0,701.0
c2d1c5eafd74bbfea9af4258a7a46e03,20,True,True,0,0,536.0,536.0
c2ec4bda2addc55473c7e72063a52560,20,True,True,0,0,740.0,740.0
c2f96373912e3d239e5695e7205884b6,20,True,True,0,0,678.0,678.0
c311d771036efa1fd81b1a6d55817007,20,True,True,0,0,711.0,711.0
c330f425a2b4a214ec02feb1b513a9fe,20,True,True,0,0,609.0,609.0
c332230b2df810b7eca7e04dfb6aae66,20,True,True,0,0,655.0,655.0
c332a32cb0c900fc3a048631044fa0ed,20,True,True,0,0,740.0,740.0
c3746d0f767793b2ca30618cb35e393e,20,True,True,0,0,670.0,670.0
c3836043cdf2350508dc42c36172ec6a,20,True,True,0,0,740.0,740.0
c39cb2e387aa8a99c050889d02ebfadc,20,True,True,0,0,751.0,751.0
c39f594d9d2493b66260c1f7503e5ea1,20,True,True,0,0,756.0,756.0
c3c85bf7410ec3ea8de391e321c423e0,20,True,True,0,0,685.0,685.0
c3cd0af851fb88c3d2ce4a302caf3f22,20,True,True,0,0,582.0,582.0
c3ce68b0618c25be8a6ebc2d73d7e0c2,20,True,True,0,0,739.0,739.0
c3cf197e17da41ef3ec0f6df46a5cedd,20,True,True,0,0,737.0,737.0
c3cfe23337c04ecc82d731453dce029d,20,True,True,0,0,738.0,738.0
c3e6a4d92e551d79b031203f4fcf71bb,4,True,True,16,16,320.0,320.0
c3fe209fd965f4889e599ac4922477b7,20,True,True,0,0,736.0,736.0
c4064eaec452c57aee5ad832079ba07b,20,True,True,0,0,680.0,680.0
c40d115717b04721ea2acc3f5f098a45,20,True,True,0,0,724.0,724.0
c41af7c569ee07f93b7e4d51a5965dc8,20,True,True,0,0,746.0,746.0
c42295328979d214bcd45b3dbf433682,20,True,True,0,0,743.0,743.0
c427fd3983ab9d29ac22f00eec4c65fc,20,True,True,0,0,695.0,695.0
c4377a0604322bfd56ea9a6858cee8e9,20,True,True,0,0,741.0,741.0
c438ee7544777c193322311efdfae386,20,True,True,0,0,691.0,691.0
c44955b592f8ddbeaea72c979b2a9cbe,20,True,True,0,0,621.0,621.0
c45770b083fbdc1982d69e8220308814,20,True,True,0,0,750.0,750.0
c463b7bd57d7c1c9600a96d82d13ae41,20,True,True,0,0,743.0,743.0
c477d06d44d2489a84635c31c359810b,20,True,True,0,0,740.0,740.0
c48173edffffa280a694e1df0395aa5b,20,True,True,0,0,592.0,592.0
c48edd41ff21f02e8977dbec9935b0f9,20,True,True,0,0,736.0,736.0
c497624a36b4ab5adeb4246fef96daa0,20,True,True,0,0,703.0,703.0
c4a8a6505f5fd0f838318f8a6d1b6a68,20,True,True,0,0,744.0,744.0
c4c1d4b1ef58d52ae676d54787bb8862,20,True,True,0,0,748.0,748.0
c4dfbd3083bf1b72a62c11d86cf2e5a9,20,True,True,0,0,713.0,713.0
c4ea8f695c31cd3c13734b2ab593a42f,20,True,True,0,0,739.0,739.0
c4f9fb481fab395c765f8c8587731d08,20,True,True,0,0,663.0,663.0
c508849585be6d5b5a5f8e94e4350879,20,True,True,0,0,738.0,738.0
c50f60a388691a68e5334af6d448408c,20,True,True,0,0,698.0,698.0
c52cf1ae25efe2391488fbe2f53e8dd2,20,True,True,0,0,740.0,740.0
c53135b39b9b4aed823378968de5b774,20,True,True,0,0,748.0,748.0
c55a7b123e3924ebb7a2abb6f81f8b33,19,True,True,0,0,748.0,748.0
c56bb917675560bda6dfb57dd4035813,20,True,True,0,0,743.0,743.0
c5716051e065b06a3e125fa7565e340a,20,True,True,0,0,689.0,689.0
c571cb007a7d9e2dfc56e8c0b4e24104,20,True,True,0,0,746.0,746.0
c573c8ffca58bb3e595d3ce9da1c490e,20,True,True,0,0,744.0,744.0
c588281453c502b6f1cccd6c4d859a73,20,True,True,0,0,768.0,768.0
c59851d5bda34e574bb65b9f25a35fd1,20,True,True,0,0,574.0,574.0
c59c958f6640e263bce2320a718ced6c,20,True,True,0,0,688.0,688.0
c5b18a48741603b0c9ae0b989223a835,20,True,True,0,0,340.0,340.0
c5cfa61000d907f95f1c5ce16d74321e,20,True,True,0,0,624.0,624.0
c5d2063c9d1358ab3a8eccae85aa258d,19,True,True,1,0,633.0,633.0
c5d67704f90c0266ffeb44d6534b9d5e,20,True,True,0,0,714.0,714.0
c5da7d7303dcc692abbe791f382b08bb,20,True,True,0,0,677.0,677.0
c5df47abe448e93cb1e63cfa9019f749,20,True,True,0,0,773.0,773.0
c5e0fff8db5bfc61c45651f5983f65d8,20,True,True,0,0,699.0,699.0
c5f0dff22d82995fb2c3edccb2af02e0,20,True,True,0,0,724.0,724.0
c606fe7ccc4c23589984f1f792308d7c,20,True,True,0,0,704.0,704.0
c60d470e449d6f9d60579f6824a3b314,5,False,False,15,8,43.0,39.0
c61e4c1c913f69d0eb6b37fff92dae63,20,True,True,0,0,668.0,668.0
c6273b354b29697c5f3071ab12cd3e06,20,True,True,0,0,676.0,676.0
c637fa308218046b0503c42eb1fbf9c4,20,True,True,0,0,761.0,761.0
c63db3bd0b49b1065e9222e0ba380c8a,20,True,True,0,0,734.0,734.0
c646845d0e13f5b2baabdea6b26ee2c7,20,True,True,0,0,744.0,744.0
c64a09533a48e4b76e42d1617c7b148e,20,True,True,0,0,738.0,738.0
c64fefbb5929b86d604fbb288bfb1617,20,True,True,0,0,728.0,728.0
c66389018fbd97cb73d600ee984b7cae,20,True,True,0,0,670.0,670.0
c69c0c0c0ea5b6fa3890573a30e2787a,20,True,True,0,0,671.0,671.0
c6a3c81eb8e218cd295ef25d92fe0df6,20,True,True,0,0,743.0,743.0
c6a6df351c0f4f7838dc1fbb3eba6edd,20,True,True,0,0,766.0,766.0
c6aa640c69ad7d341eb7a3c23ebc61c8,20,True,True,0,0,738.0,738.0
c6bc73385df5fc446ead0a18e530ac34,20,True,True,0,0,613.0,613.0
c6c2c0e3a6cfe684b8969d3ac094be7f,20,True,True,0,0,702.0,702.0
c6cf3faf58fab9c124436677bf0c0bf1,20,True,True,0,0,726.0,726.0
c6d1c8a43afe01b7401a3595ad0a5640,20,True,True,0,0,738.0,738.0
c6d62e2937c5377fc30542368a7b105c,10,True,True,10,0,90.0,90.0
c6e49e291c8d5276a4e989d8bf9b589d,20,True,True,0,0,720.0,720.0
c712ba15252e7904c5e42b99d9c24e92,20,True,True,0,0,713.0,713.0
c723a8fd01c07a484be32da73fcfdf0b,20,True,True,0,0,728.0,728.0
c724ce7c2ef314d813e63fbadbb9a6dc,19,True,True,0,0,752.0,752.0
c741aa9cea5052eb5ecf470b7169e1c5,20,True,True,0,0,634.0,634.0
c76513eaacfcbb58ac462e8f07c88786,20,True,True,0,0,608.0,608.0
c780b7bc6f60504a6201222bc9283fd8,20,True,True,0,0,739.0,739.0
c78357b322fe7311cadd26463dd713c7,20,True,True,0,0,743.0,743.0
c783f325335f93813ad680017878b3c6,20,True,True,0,0,719.0,719.0
c79002759fcb96c941b94a808c3c59cc,20,True,True,0,0,748.0,748.0
c79e742eebf15a486ad1e2cf3cbbf8b9,20,True,True,0,0,744.0,744.0
c8080721bf9326bb39e5be38141fb4ab,20,True,True,0,0,760.0,760.0
c8095feba2ce1aa5c0ae34129a1fbbc3,20,True,True,0,0,699.0,699.0
c80cf77f7a9d249d68f2098e8229aea4,20,True,True,0,0,612.0,612.0
c81e470c7b8e3f8619935455e7f0b7f2,20,True,True,0,0,734.0,734.0
c81fa25663abeb054ec3657e9f3bc6a4,20,True,True,0,0,678.0,678.0
c8276023027b0195a53b0e30a22ee5fa,20,True,True,0,0,675.0,675.0
c84c09715b8afcf3d662c434623262fb,19,True,True,1,0,661.0,661.0
c865215653a7a4e84c8ee2553dae44b5,20,True,True,0,0,728.0,728.0
c865df92c0a0be18e7225b4aeb71ebb4,19,True,True,1,0,740.0,740.0
c880485a492de916a06d71e7599ea5d3,20,True,True,0,0,733.0,733.0
c8832ed0725e4f7797e83259fd402a5d,20,True,True,0,0,613.0,613.0
c8aa56841e58751cdf713eed9ba69446,20,True,True,0,0,744.0,744.0
c8b845cbb13bb42e9faadbf6c2cea2cf,20,True,True,0,0,754.0,754.0
c8d70bf87c3ad29499c478e4530b84bd,20,True,True,0,0,741.0,741.0
c8df297a6b48b98681f2cba6fb772aec,20,True,True,0,0,693.0,693.0
c8fe99c6faa517e87039c1e485be2b7c,4,True,True,16,16,322.0,322.0
c8ff0962bd82a5d55392fac2403fb7dd,19,True,True,0,0,643.0,643.0
c9079c12e180d2b668d24c139e064c74,19,True,True,1,0,645.0,645.0
c90e41fa7df0d32bc9a9e89e5b36e42c,20,True,True,0,0,740.0,740.0
c9209e2a22c08ecdf2762a15fb6e44e1,20,True,True,0,0,743.0,743.0
c9514f244e7369000f10455c7d34cc2f,20,True,True,0,0,733.0,733.0
c955424540a5fb97976249c5c1d055b9,20,True,True,0,0,588.0,588.0
c95ba2f613e442fc81b57b3dfee20e9c,20,True,True,0,0,713.0,713.0
c97b49b5849b709da91fb5f6f48cd9eb,20,True,True,0,0,746.0,746.0
c97df728d890895e241ca322f2bd7af7,20,True,True,0,0,714.0,714.0
c99affce1f4289abe2a1a8ed5b5fa412,20,True,True,0,0,743.0,743.0
c9c3178fb4f2bf42525c6e5d80c9e308,20,True,True,0,0,723.0,723.0
c9c3666aab6369c43fe21732df0208cb,20,True,True,0,0,721.0,721.0
c9c4daa9cccd911d49cd8234abf36a18,1,False,False,19,19,495.0,422.0
c9c67162f7c789677c2438e05416942e,20,True,True,0,0,628.0,628.0
c9c883796b6fb86e03a20132fd127231,20,True,True,0,0,774.0,774.0
c9cb6913577f536fb502430323545a5d,20,True,True,0,0,526.0,526.0
c9e0a746de00d7137b84614e7ae84762,20,True,True,0,0,739.0,739.0
c9f6f6d0323c0509c21576a1d08f4732,20,True,True,0,0,748.0,748.0
ca3b823c41e85ede6372c59cd3004183,20,True,True,0,0,699.0,699.0
ca4828bd9fff9713432c4def47c94187,20,True,False,0,0,573.0,573.0
ca4877a551f2cb66efebd5e65f22664c,20,True,True,0,0,768.0,768.0
ca500688b4e84cd9db6c3613ab38baaf,20,True,True,0,0,734.0,734.0
ca64b8aaaae1f2a6b68e23501fbcb38e,20,True,True,0,0,719.0,719.0
ca91d84854598d74808f909af4958fc3,20,True,True,0,0,676.0,676.0
caafd6d1ef718ac1a2b7473f47d9340b,20,True,True,0,0,734.0,734.0
cac26f416c3893ea7714d92e87f07bc3,20,True,True,0,0,757.0,757.0
caea036a727245d0a2ca8b9d149211bb,19,True,True,0,0,743.0,743.0
cb193f806564b61a8293d7c14c191bcb,20,True,True,0,0,613.0,613.0
cb51cc770819453776ec6ad2ff34e9a5,20,True,True,0,0,744.0,744.0
cb5f1ae83a73e4da605761f64382d115,20,True,True,0,0,741.0,741.0
cb635bda421b95a8446ed8a1f2845814,20,True,True,0,0,710.0,710.0
cb9ca6512887aeaf0cdd21a386bf3317,20,True,True,0,0,726.0,726.0
cbe5c89d78091b4c89985efabd65b06a,20,True,True,0,0,720.0,720.0
cbe68c3325ad018f58b9eecf75bd173e,20,True,True,0,0,742.0,742.0
cc222a7ff51836e31dfaa67b0bd112be,20,True,True,0,0,711.0,711.0
cc237fd6a3f9028d2fb87bc52f7265e2,20,True,True,0,0,811.0,811.0
cc367ad09eb886e299fa8702a252ad51,20,True,True,0,0,716.0,716.0
cc3e904757fa80d4c95aba81800c65b7,20,True,True,0,0,491.0,491.0
cc6d23f24d43a4ef6168998f1f30e0d7,19,True,True,1,0,708.0,708.0
cc8b6a7bb55fe3fb9a98e3b8e4f62786,20,True,True,0,0,739.0,739.0
ccadfba86f1c5e7d3370fd31e6c6f4da,20,True,True,0,0,643.0,643.0
ccb7616bee823c2ea828922b9d101a9d,20,True,True,0,0,723.0,723.0
cccbc61fae92011ee4198e9712553ab1,20,True,True,0,0,748.0,748.0
ccd8c51003c6724304379157cbbb67a3,20,True,True,0,0,748.0,748.0
ccdd4521f9341f78bd592715c82df8af,19,True,True,0,0,434.0,434.0
cd09765b1f8b9b36b2c13f77224f9c97,20,True,True,0,0,678.0,678.0
cd1087395246915e31afc3dfb0421f07,20,True,True,0,0,723.0,723.0
cd1107846d43e94155a3a6d07366e62d,20,True,True,0,0,619.0,619.0
cd1c70165636b58a73926965a6155a52,20,True,True,0,0,746.0,746.0
cd4a3d0ac95a72eed300ee8a39f2287f,19,True,True,0,0,740.0,740.0
cd4a861b25deb1d45adfd933b95ebda9,20,True,True,0,0,740.0,740.0
cd4bf7726e3134e83afbcfdf592d55b7,20,True,True,0,0,739.0,739.0
cd521200885e09ca51eb7fdb30132648,20,True,True,0,0,743.0,743.0
cd5a90e48ecab9609ecaaeee72c17cfb,4,True,True,16,16,320.0,320.0
cd62c03c7f5016c1b7fe33f64079c8d6,20,True,True,0,0,719.0,719.0
cd8294ca2713038f3176ee78bfbac680,20,True,True,0,0,725.0,725.0
cd868fdf3e91497c8fb17e225eef51b4,20,True,True,0,0,731.0,731.0
cdae7cd8e083c96804804ab93d0d894f,20,True,True,0,0,748.0,748.0
cdba3317ad2f43147cb23e437e730413,20,True,True,0,0,718.0,718.0
cdcc338c9219935b758b402e9aa437e4,20,True,True,0,0,773.0,773.0
cdd9cd6ace156680346df05634e82fa7,20,True,True,0,0,723.0,723.0
cdda4a6f6527c29d5a8ebdffadbd1166,20,True,True,0,0,484.0,484.0
cddcca3bd84219c87dfd999f341ae893,20,True,True,0,0,694.0,694.0
cdf32964ec2439222db45e3c95c8a398,20,True,True,0,0,743.0,743.0
ce2b87adb2d2a63ad869e7d07d67e616,20,True,True,0,0,748.0,748.0
ce34ff8194ebb6f23b6baff41fdc2b81,20,True,True,0,0,735.0,735.0
ce47598b62e76d7d8d3bbf6158722124,20,True,True,0,0,739.0,739.0
ce49556ef3a4415c3af975fd44281d43,20,True,True,0,0,659.0,659.0
ce5dd04a3a7965bd6cccde1227cd6081,20,True,True,0,0,743.0,743.0
ce95a8fc3706515c612fbf138e4ea357,20,True,True,0,0,622.0,622.0
cebc1cee29657699227e03187e758d8b,20,True,True,0,0,746.0,746.0
ced1a181aa7de58dcbe1f2f5be41f79d,20,True,True,0,0,726.0,726.0
cef59943b50f7a93d373a8d62675d0c1,20,True,True,0,0,748.0,748.0
cf04845719247149d455954bd1537412,20,True,True,0,0,648.0,648.0
cf063983116efa8d305dd1c7ffeed7a1,20,True,True,0,0,764.0,764.0
cf27536f4951c8880df0022c5a448490,20,True,True,0,0,618.0,618.0
cf2e7b0c10686d715548250543275225,20,True,True,0,0,746.0,746.0
cf3cd93619c1af36f2215e35c20873e3,20,True,True,0,0,750.0,750.0
cf3e180e655c7a5654ae4ee643e35a6b,20,True,True,0,0,750.0,750.0
cf69b7c25ac23d414fb4c645d58fefd4,20,True,True,0,0,743.0,743.0
cf792c7c6b6316c9478eb6d7e4e52d7f,19,True,True,0,0,465.0,465.0
cfad1004e0f79507d8c40156cf979732,20,True,True,0,0,596.0,596.0
cfad6ccabfab92bb61daa51dd12e326d,20,True,True,0,0,743.0,743.0
cfaf74878a575739bd1083987af3d1a8,20,True,True,0,0,588.0,588.0
cff57e66035dd2d254ce357b0c4db4d8,20,True,True,0,0,733.0,733.0
cffae90a3915ff2c6d6bc918a410cccb,20,True,True,0,0,737.0,737.0
d011e7637acb1f690149c8e867bb12aa,20,True,True,0,0,610.0,610.0
d018254f3fa1ae2dfcb4566792d4fb87,20,True,True,0,0,745.0,745.0
d02253de552a5856a37bde7f1d950462,20,True,True,0,0,748.0,748.0
d03401b2417d5e4348592ae239124ed2,20,True,True,0,0,772.0,772.0
d0396f31c93e8dce2c237870994d1599,19,True,True,0,0,585.0,585.0
d0417be59ef1437f116d6d1569a97af6,20,True,True,0,0,738.0,738.0
d0425a80968683b0e626636dc93c1f7a,20,True,True,0,0,726.0,726.0
d04bc1cfdd441510f9908f956a0d04c3,20,True,True,0,0,750.0,750.0
d05002986e2b3ae4528f0200b2b685b2,20,True,True,0,0,675.0,675.0
d0523d37afb5bc2f584d3c22ab93316e,20,True,True,0,0,583.0,583.0
d05573870356d1de50f434c7876b3f14,20,True,True,0,0,723.0,723.0
d05b1ded137395d607dd74d7875f9345,20,True,True,0,0,746.0,746.0
d06d44239b90535b8676553dfd598fa1,20,True,True,0,0,738.0,738.0
d0753c069f0c184cd800e971115eec98,20,True,True,0,0,742.0,742.0
d0a1db1c2d478ddb0fc536d7aea62527,20,True,True,0,0,623.0,623.0
d0bf96311d2531baaecbb6c5a35d790c,20,True,True,0,0,707.0,707.0
d0c404ff7e0920d264b64f5a6de63210,20,True,True,0,0,739.0,739.0
d0f3a900bee1d14d3010ee2511609eaf,20,True,True,0,0,690.0,690.0
d0f8f2c839a86407967290ab2543bfac,20,True,True,0,0,691.0,691.0
d110aaec209cdc048ffa1c7ec9e0af0b,20,True,True,0,0,743.0,743.0
d11688337a8b830a6a9b37c9aba53e80,20,True,True,0,0,735.0,735.0
d11bdbd7ccb6e020e46bb12d3903ef0a,20,True,True,0,0,740.0,740.0
d13123338dd49b928b0252f069820301,20,True,True,0,0,685.0,685.0
d138039aa448cc373b2e7cf4d5e62028,20,True,True,0,0,739.0,739.0
d13bfe575c92b3d721dd84b3858327c5,20,True,True,0,0,744.0,744.0
d15b176c9d1d2e76a7fb21a63c097661,20,True,True,0,0,713.0,713.0
d17215a93698b41d098c32098757018f,20,True,True,0,0,718.0,718.0
d17d217b047d997803d6c932e4bcb1bc,20,True,True,0,0,736.0,736.0
d1a835231446692ca36239751e1248c8,20,True,True,0,0,683.0,683.0
d1ad18c582956541d775c4d6e0d7823d,20,True,True,0,0,585.0,585.0
d1aed3390f4be80a683e0014485c01f0,20,True,True,0,0,765.0,765.0
d1bb3a8e9a23ba644ac6eb4f9c7ae991,20,True,True,0,0,744.0,744.0
d1c6d7fd6172206647b0402336dbca5a,20,True,True,0,0,748.0,748.0
d1c7c531d9f34fc6deaa9ca6081d68ca,20,True,True,0,0,703.0,703.0
d1dc8c5f6a93fae592269b49e4cfc716,20,True,True,0,0,623.0,623.0
d22e9586f51f2b4d4e2ae0d29f34fc19,20,True,True,0,0,669.0,669.0
d235ec6b10c514d64660bd9d74f2e71c,20,True,True,0,0,721.0,721.0
d2461b8c5e5090876e455245c61fb29d,20,True,True,0,0,739.0,739.0
d26dfa41440fb6a1cb66a96256aa966f,20,True,True,0,0,740.0,740.0
d271605ba46d39cda9f507ce8c0c338c,20,True,True,0,0,680.0,680.0
d27891ec7eaa21b0099ce51c7b38bc5c,20,True,True,0,0,717.0,717.0
d28ced77e00f6aeeeb71f47a4cf0d3d5,20,True,True,0,0,614.0,614.0
d292084fc1f40bc2ae02cc8d7d0aa1a5,20,True,True,0,0,729.0,729.0
d2af58d88f2cbbc2e0cc9121a4591f97,19,True,True,0,0,567.0,567.0
d2bf1b25c8da134597c2f6da64f71120,20,True,True,0,0,593.0,593.0
d2cedb2deaea5268cd42afd292eb6696,20,True,True,0,0,597.0,597.0
d3072bc037e8ec5081926db9554c70a3,20,True,True,0,0,674.0,674.0
d31853aa8a44ba04d2119518947e74be,20,True,True,0,0,748.0,748.0
d31de3b91680cb80a142dd622fbf1d2d,20,True,True,0,0,700.0,700.0
d323934346cd24554880990fa3025613,20,True,True,0,0,748.0,748.0
d32589238ae2ebd49e2ad06318f3240f,20,True,True,0,0,762.0,762.0
d32a654208fa94cbd34e4e6e8fc8d2a1,20,True,True,0,0,616.0,616.0
d33b8db2948391cd4fee52e8f3d4471e,20,True,True,0,0,600.0,600.0
d3409a774be9751ed668a21fdd93f904,20,True,True,0,0,744.0,744.0
d34e40f3be77de0bb9ccb0d186c64c46,20,True,True,0,0,710.0,710.0
d35099e081262e70b3591f88858f25c7,20,True,True,0,0,700.0,700.0
d351acdf8899b4bc24be030d17d4eb6e,20,True,True,0,0,726.0,726.0
d39e861e6fc302c2a3c112d2462db613,20,True,True,0,0,748.0,748.0
d3a7ba97bb01f823a4a360e3b1c7a52d,20,True,True,0,0,710.0,710.0
d3cf9feb082be9ef399e72f566f8d184,20,True,True,0,0,704.0,704.0
d3f1185a9a790c3507ef6ed64123f91c,20,True,True,0,0,730.0,730.0
d3fc8eeeb539bc7d3d9a3de541bb94b6,19,True,True,0,0,660.0,660.0
d40238b6e6c47b51c94b10008b551af4,20,True,True,0,0,750.0,750.0
d4100b19f443b88614f49337a1ea14c9,20,True,True,0,0,743.0,743.0
d4121c69bfc87a2524cd2abf34702ce7,20,True,True,0,0,506.0,506.0
d428681e0895cb3ef2d51fad383057f0,20,True,True,0,0,731.0,731.0
d456c182db682a872e77196acf21c114,20,True,True,0,0,620.0,620.0
d45bbab14253294fdf87ad63aa05c16b,20,True,True,0,0,740.0,740.0
d4620a8cc5b28c934c65b74941c8f0ce,20,True,True,0,0,748.0,748.0
d464bc33e5f1f76150b33aca10d664ca,19,True,True,0,0,670.0,670.0
d4709fa3564b8000b7fdf2356552de62,20,True,True,0,0,628.0,628.0
d47809ed2fc2304ad758ed602f9df502,19,True,True,0,0,752.0,752.0
d47b161962a2a6b73ac689988f174f5a,20,True,True,0,0,695.0,695.0
d483981e0a2629c6d142213cdabc62d4,20,True,True,0,0,663.0,663.0
d48ff8fc0290b4f3af558dbeb3c32da4,20,True,True,0,0,743.0,743.0
d4b2bd68c8a88033bc0abe0f59f8c2e8,20,True,True,0,0,719.0,719.0
d4c6b23fc43b7c77cdf98561bfc20a65,20,True,True,0,0,679.0,679.0
d4ca7fe5975184c89fb0b8c95d5b0e39,20,True,True,0,0,626.0,626.0
d4e1e33c3fbf34d052e615a94f6df628,20,True,True,0,0,739.0,739.0
d4f1497709000f513dbb45c769943358,20,True,True,0,0,655.0,655.0
d5004573c96ec6eedcc4348d1145db37,20,True,True,0,0,694.0,694.0
d51f051e9e3426b6c4c18377f693daca,20,True,True,0,0,688.0,688.0
d53f28b60570d16d36f54408b4938d6d,20,True,True,0,0,741.0,741.0
d56438f3fb296749ad838564072ac0fd,20,True,True,0,0,744.0,744.0
d572e46017f48e32ff337a58fb82429c,20,True,True,0,0,730.0,730.0
d575992b99f994fdc4f618a0c520ddcb,20,True,True,0,0,689.0,689.0
d5a2f933539895d50d9ac6f596cf4923,20,True,True,0,0,764.0,764.0
d5a7a23fbbc2fc87321de6ad89b68e5d,20,True,True,0,0,566.0,566.0
d5c1cd0537685f7a47fbb2e8e24f5992,20,True,True,0,0,723.0,723.0
d5cef3fde970edec04e8d31121de5795,20,True,True,0,0,578.0,578.0
d5d08460890e015cada4e235e7f83a94,7,True,True,13,8,274.0,274.0
d5d631557acd6dd1b839123493fc6c2f,20,True,True,0,0,678.0,678.0
d5dbbce1a10800f25883589e6d205b5d,20,True,True,0,0,710.0,710.0
d5f0029ac4c18ac709875d14dea2a8b0,20,True,True,0,0,649.0,649.0
d6016ff8282ca62ae4625db6da9ae433,20,True,True,0,0,391.0,391.0
d6183f5106001e020c031e4de4dc2f6c,20,True,True,0,0,693.0,693.0
d625a9dd8918787fcf4b92616b9ce75b,20,True,True,0,0,586.0,586.0
d63d9347caf61699323bff3767bf2d7e,20,True,True,0,0,716.0,716.0
d64fb69c0784fa934397682c9ebaeb55,20,True,True,0,0,772.0,772.0
d6512dc13dc82d66fedb2ba3ca7182b5,20,True,True,0,0,746.0,746.0
d676e358ac189c9b3b61247f2c1644c7,20,True,True,0,0,762.0,762.0
d68a6a468ccb51143ce0f8f084584a81,20,True,True,0,0,740.0,740.0
d699c19daa0057d6826c1a53b51b1b6a,20,True,True,0,0,733.0,733.0
d6bd5dab94ee03c61ccc8aad35ee59db,20,True,True,0,0,295.0,295.0
d6dd9a08ce5f14d7321e9f85b9599764,20,True,True,0,0,606.0,606.0
d6fd8cc30f52c997d8a550fdb5b27dfd,20,True,True,0,0,718.0,718.0
d700d709d5e22d34cbfc69da0e69088c,20,True,True,0,0,740.0,740.0
d701ec9561f5fea8ba97b5b3137c6748,20,True,True,0,0,713.0,713.0
d71103671af42cfc6464b7dbcd63c918,20,True,True,0,0,709.0,709.0
d71e190c501bc3cbc3c220352fcf300e,20,True,True,0,0,709.0,709.0
d72be58733ddb9b9ec172cd768b828f3,19,True,True,1,0,676.0,676.0
d73a21d1ba4f0af8af0deb6ce6b245a1,20,True,True,0,0,711.0,711.0
d742cce28a1b04520050e1e5e2ca39a7,20,True,True,0,0,744.0,744.0
d767732025a8359df0a99915193edd79,20,True,True,0,0,715.0,715.0
d796f50ade1b68114200246abd151d32,20,True,True,0,0,683.0,683.0
d7998d599e6cb482d9566816ad3d168f,20,True,True,0,0,688.0,688.0
d7a6992b6deb9f66974cfd0fd1651ddb,20,True,True,0,0,746.0,746.0
d7b582f650ef0cca47a4b8a259494d32,20,True,True,0,0,703.0,703.0
d7c5a597d0b691edc6e55982d53b6d35,20,True,True,0,0,744.0,744.0
d7c784ced8a5e48bafb943bd004423dc,20,True,True,0,0,640.0,640.0
d7d180493def1700902673d46e98cfed,20,True,True,0,0,777.0,777.0
d7dcfa78f5b1d1d0e5a9ba3305d20957,20,True,True,0,0,668.0,668.0
d7fa2275e1899045eded9bd1c107ee4c,20,True,True,0,0,525.0,525.0
d8068346a97e65e96478038353ab1266,20,True,True,0,0,743.0,743.0
d81c07d1b7a77a99d0f0ede69bc3497a,20,True,True,0,0,716.0,716.0
d8274db409cce4a7f96766a603337d1b,20,True,True,0,0,743.0,743.0
d83c0d8fbc6ae1fe1c0dd12cbea1833a,20,True,True,0,0,693.0,693.0
d85692fc1fec26a5b15dce544ca4fe57,20,True,True,0,0,728.0,728.0
d86e1406fcd8229e2cd6bf2375ba6a0b,20,True,True,0,0,738.0,738.0
d898979b7936bdd169f42c8434648156,19,True,True,0,0,296.0,296.0
d8ce15ba44918b15b5a08de40c713595,20,True,True,0,0,752.0,752.0
d8d9aa6ea1e20cf154e8ebd5a569bcae,20,True,True,0,0,628.0,628.0
d8e664a1d848c118ed401a1191db7aa3,20,True,True,0,0,680.0,680.0
d8f3f4d8d0a6498d307679923623a9e1,20,True,True,0,0,733.0,733.0
d900b5767e2b5e851300b18d41770098,20,True,True,0,0,603.0,603.0
d929cce403bc9abe9119ac1a671ecd3e,20,True,True,0,0,748.0,748.0
d92fdf7420ca8760786195c0bcfd60b6,20,True,True,0,0,766.0,766.0
d93f75e95a0cc74cb7d257fa83827a8b,20,True,True,0,0,750.0,750.0
d96e74e5371ae71740ec418d088b7a5a,20,True,True,0,0,716.0,716.0
d976f1562ee096324ac5cff93188bc0d,20,True,True,0,0,736.0,736.0
d98eac256940dd50ed0ebfa55353c606,20,True,True,0,0,734.0,734.0
d99dccb7436719f476f823aa9ed6479f,20,True,True,0,0,726.0,726.0
d9a050675685ef5f031aa58f3ea2bc75,20,True,True,0,0,698.0,698.0
d9aa1795c9f73d034cad4a0c6baa2184,20,True,True,0,0,750.0,750.0
