Date_key,Date,DO_Avg_1350_1410,,DO_Max_1350_1410,ANA_ORP_Min_0850_0945,AER_ORP_Max_1350_1410,ANA_ORP_Slope1,ANA_ORP_Slope2,ANA_ORP_Slope3,ANO_Slope1,ANO_Slope2,ANO_Slope3,ANO_Peak_ORP_C1,ANO_Peak_Time_C1,ANO_Peak_Minutes_C1,ANO_Peak_ORP_C2,ANO_Peak_Time_C2,ANO_Peak_Minutes_C2,ANO_Peak_ORP_C3,ANO_Peak_Time_C3,ANO_Peak_Minutes_C3,ANO_Turn_ORP_C1,ANO_Turn_Time_C1,ANO_Turn_Minutes_C1,ANO_Turn_ORP_C2,ANO_Turn_Time_C2,ANO_Turn_Minutes_C2,ANO_Turn_ORP_C3,ANO_Turn_Time_C3,ANO_Turn_Minutes_C3
1/27/2024,#NAME?,0.22,,0.25,-177,-77,-0.109424603,-0.112103175,-0.111011905,0.007267157,0.007598039,0.008989899,-144,11:48:00,133,-164,17:58:00,23,-144,3:54:00,139,-147,12:30:00,175,-164,17:58:00,23,-154,4:34:00,179
1/28/2024,#NAME?,0.223636364,,0.25,-183,-145,-0.092361111,-0.098214286,-0.094742063,0.004791667,0.004730392,0.006262626,-168,10:32:00,57,-177,17:58:00,23,-160,2:48:00,73,-185,12:30:00,175,-177,17:58:00,23,-182,4:34:00,179
1/29/2024,#NAME?,0.222727273,,0.25,-184,-140,-0.078472222,-0.078174603,-0.082837302,0.005943627,0.005919118,0.006919192,-159,11:12:00,97,-177,17:58:00,23,-161,3:08:00,93,-182,12:30:00,175,-177,17:58:00,23,-185,4:34:00,179
1/30/2024,#NAME?,0.429090909,,0.57,-181,-108,-0.081448413,-0.090376984,-0.082043651,0.005735294,0.005747549,0.00510101,-159,11:34:00,119,-174,17:58:00,23,-160,3:26:00,111,-173,12:30:00,175,-174,17:58:00,23,-181,4:34:00,179
1/31/2024,#NAME?,0.228181818,,0.26,-181,-118,-0.099206349,-0.100793651,-0.100793651,0.004620098,0.005490196,0.008838384,-160,11:36:00,121,-173,17:56:00,21,-162,3:34:00,119,-176,12:30:00,175,-173,17:58:00,23,-180,4:34:00,179
2/1/2024,#NAME?,0.379090909,,0.41,-185,-148,-0.032638889,-0.03640873,-0.099801587,-0.004056373,0.007512255,0.006818182,-156,11:38:00,123,-173,17:56:00,21,-118,1:48:00,13,-184,12:30:00,175,-173,17:58:00,23,-118,1:50:00,15
2/2/2024,#NAME?,0.219090909,,0.25,-184,-157,-0.015873016,-0.018948413,-0.030456349,0.005012255,0.004742647,0.003080808,-162,11:20:00,105,-173,17:52:00,17,-163,3:06:00,91,-182,12:30:00,175,-173,17:58:00,23,-178,4:34:00,179
2/3/2024,#NAME?,0.968181818,,1.03,-183,-145,-0.015674603,-0.016369048,-0.015674603,0.001580882,0.001789216,0.001111111,-176,9:58:00,23,-180,17:50:00,15,-175,2:10:00,35,-183,12:30:00,175,-180,17:58:00,23,-177,4:34:00,179
2/4/2024,#NAME?,0.23,,0.25,-184,-161,-0.017162698,-0.015575397,-0.012698413,7.35E-04,-5.27E-04,8.08E-04,-181,9:44:00,9,-182,17:44:00,9,-167,4:34:00,179,-186,12:30:00,175,-182,17:58:00,23,-167,4:34:00,179
2/5/2024,#NAME?,1.038181818,,1.11,-185,-156,-0.012996032,-0.022916667,-0.011607143,9.31E-04,-4.90E-04,-7.07E-04,-181,9:58:00,23,-179,17:36:00,1,-169,4:34:00,179,-187,12:30:00,175,-180,17:58:00,23,-169,4:34:00,179
2/6/2024,#NAME?,1.413636364,,1.48,-185,-157,-0.007738095,-0.010813492,-0.005357143,-0.001997549,-0.001397059,-0.001262626,-182,9:44:00,9,-183,17:38:00,3,-168,4:34:00,179,-187,12:30:00,175,-185,17:58:00,23,-168,4:34:00,179
2/7/2024,#NAME?,0.765454545,,0.8,-189,-150,-0.011011905,-0.018452381,-0.011111111,-0.002095588,-0.001115196,-0.001212121,-182,9:52:00,17,-183,17:40:00,5,-164,4:34:00,179,-194,12:30:00,175,-184,17:58:00,23,-164,4:34:00,179
2/8/2024,#NAME?,0.233636364,,0.26,-195,-155,-0.009623016,-0.008928571,-0.12906746,-0.002757353,-8.82E-04,-2.02E-04,-184,9:48:00,13,-181,17:46:00,11,-173,4:34:00,179,-199,12:30:00,175,-184,17:58:00,23,-173,4:34:00,179
2/9/2024,#NAME?,0.397272727,,0.45,-200,-180,-0.009722222,-0.008928571,-0.008333333,-0.002965686,0.002598039,0.002171717,-187,9:58:00,23,-185,17:52:00,17,-185,1:48:00,13,-201,12:30:00,175,-188,17:58:00,23,-187,4:34:00,179
2/10/2024,#NAME?,0.24,,0.26,-187,-171,-0.00952381,-0.008829365,-0.009920635,-0.00122549,0,0.002323232,-181,9:38:00,3,-184,17:46:00,11,-180,4:34:00,179,-183,12:30:00,175,-185,17:58:00,23,-180,4:34:00,179
2/11/2024,#NAME?,0.239090909,,0.26,-200,-169,-0.009126984,-0.00843254,-0.007638889,-7.23E-04,-0.001139706,1.01E-04,-185,9:52:00,17,-187,17:44:00,9,-183,4:34:00,179,-197,12:30:00,175,-189,17:58:00,23,-183,4:34:00,179
2/12/2024,#NAME?,0.434545455,,0.47,-199,-176,-0.008630952,-0.008531746,-0.005555556,-0.00192402,0.005821078,8.08E-04,-183,9:58:00,23,-179,17:56:00,21,-188,1:44:00,9,-187,12:30:00,175,-179,17:58:00,23,-195,4:34:00,179
2/13/2024,#NAME?,0.57,,0.6,-181,-169,-0.007638889,-0.006746032,-0.007440476,5.88E-04,4.78E-04,0.001111111,-178,9:46:00,11,-177,17:50:00,15,-178,1:58:00,23,-180,12:30:00,175,-177,17:58:00,23,-179,4:34:00,179
2/14/2024,#NAME?,0.596363636,,0.68,-179,-166,-0.008531746,-0.015079365,-0.010813492,6.37E-04,0.001127451,0.001212121,-176,9:56:00,21,-176,17:52:00,17,-176,2:04:00,29,-179,12:30:00,175,-176,17:58:00,23,-178,4:34:00,179
2/15/2024,#NAME?,0.252727273,,0.28,-201,-176,-0.009722222,-0.00952381,-0.006944444,-0.001433824,0.002291667,-0.001616162,-187,9:46:00,11,-182,17:42:00,7,-186,1:48:00,13,-194,12:30:00,175,-184,17:58:00,23,-200,4:34:00,179
2/16/2024,#NAME?,0.247272727,,0.27,-200,-178,-0.008035714,-0.008531746,-0.008134921,5.64E-04,5.76E-04,0.001262626,-188,9:44:00,9,-179,17:44:00,9,-189,1:44:00,9,-194,12:30:00,175,-179,17:58:00,23,-198,4:34:00,179
2/17/2024,#NAME?,0.240909091,,0.28,-182,-174,-0.007638889,-0.008829365,-0.009623016,1.84E-04,3.43E-04,2.02E-04,-178,9:44:00,9,-183,17:44:00,9,-179,1:42:00,7,-180,12:30:00,175,-184,17:58:00,23,-181,4:34:00,179
2/18/2024,#NAME?,0.258181818,,0.28,-201,-177,-0.009027778,-0.006646825,-0.006646825,1.23E-04,1.72E-04,-0.012676768,-186,9:44:00,9,-147,17:36:00,1,-186,1:44:00,9,-191,12:30:00,175,-147,17:36:00,1,-192,4:34:00,179
2/19/2024,#NAME?,0.253636364,,0.27,-196,-177,-0.007539683,-0.006746032,-0.006746032,0.001372549,0.00122549,-0.001666667,-186,9:48:00,13,-183,17:38:00,3,-188,1:46:00,11,-190,12:30:00,175,-185,17:58:00,23,-192,4:34:00,179
2/20/2024,#NAME?,0.26,,0.28,-195,-181,-0.00406746,-0.003968254,-0.004265873,-3.19E-04,8.95E-04,0.002323232,-186,9:50:00,15,-182,17:54:00,19,-187,1:42:00,7,-191,12:30:00,175,-182,17:58:00,23,-191,4:34:00,179
2/21/2024,#NAME?,0.833636364,,0.88,-194,-178,-0.004960317,-0.004265873,-0.005853175,-6.13E-05,0.001323529,0.00459596,-188,9:36:00,1,-185,17:54:00,19,-185,1:44:00,9,-192,12:30:00,175,-185,17:58:00,23,-190,4:34:00,179
2/22/2024,#NAME?,2.568181818,,2.8,-177,-168,-0.006051587,-0.005257937,-0.00406746,7.72E-04,7.72E-04,-0.001212121,-175,9:54:00,19,-169,17:36:00,1,-175,4:34:00,179,-176,12:30:00,175,-170,17:58:00,23,-175,4:34:00,179
2/23/2024,#NAME?,0.822727273,,0.86,-192,-177,-0.006845238,-0.006150794,-0.004365079,9.19E-04,0.00254902,-0.005606061,-184,9:54:00,19,-158,17:36:00,1,-179,4:34:00,179,-188,12:30:00,175,-166,17:58:00,23,-179,4:34:00,179
2/24/2024,#NAME?,5.338181818,,5.48,-193,-162,-0.006150794,-0.004861111,-0.006845238,3.80E-04,0.002794118,0.002323232,-185,9:54:00,19,-185,17:46:00,11,-184,1:48:00,13,-189,12:30:00,175,-185,17:58:00,23,-185,4:34:00,179
2/25/2024,#NAME?,0.510909091,,0.56,-196,-178,-0.005357143,-0.00406746,-0.004166667,5.15E-04,3.80E-04,0.002828283,-188,9:48:00,13,-180,17:56:00,21,-188,1:46:00,11,-190,12:30:00,175,-180,17:58:00,23,-189,4:34:00,179
2/26/2024,#NAME?,0.254545455,,0.28,-196,-181,-0.005555556,-0.004861111,-0.003373016,0.001053922,3.68E-04,4.55E-04,-187,9:50:00,15,-187,17:42:00,7,-186,1:56:00,21,-190,12:30:00,175,-187,17:58:00,23,-188,4:34:00,179
2/27/2024,#NAME?,0.257272727,,0.29,-197,-183,-0.004563492,-0.003373016,-0.003373016,5.27E-04,0.002867647,0.002323232,-188,9:54:00,19,-189,17:46:00,11,-188,1:48:00,13,-192,12:30:00,175,-189,17:58:00,23,-191,4:34:00,179
2/28/2024,#NAME?,1.474545455,,1.67,-184,-173,-0.007142857,-0.005555556,-0.004464286,0.002806373,0.002781863,0.003535354,-175,10:20:00,45,-176,17:54:00,19,-178,2:08:00,33,-182,12:30:00,175,-176,17:58:00,23,-184,4:34:00,179
2/29/2024,#NAME?,2.018181818,,2.33,-176,-169,-0.004166667,-0.003670635,-0.004662698,0.001617647,0.001446078,0.001666667,-171,10:30:00,55,-171,17:52:00,17,-173,2:10:00,35,-172,12:30:00,175,-171,17:58:00,23,-174,4:34:00,179
3/1/2024,#NAME?,0.940909091,,1.03,-171,-169,-0.004166667,-0.003670635,-0.00952381,3.43E-04,-4.90E-04,0.001262626,-162,9:56:00,21,-183,17:56:00,21,-169,2:36:00,61,-184,12:30:00,175,-183,17:58:00,23,-169,4:34:00,179
3/2/2024,#NAME?,0.252727273,,0.28,-194,-180,-0.006448413,-0.006150794,-0.006051587,0.001629902,0.001115196,0.001969697,-186,9:48:00,13,-186,17:46:00,11,-185,1:56:00,21,-190,12:30:00,175,-186,17:58:00,23,-192,4:34:00,179
3/3/2024,#NAME?,0.242727273,,0.26,-180,-143,-0.003472222,-0.004861111,-0.0125,0.001433824,0.001335784,0.006313131,220,11:56:00,141,-182,17:54:00,19,-177,2:14:00,39,80,12:00:00,145,-182,17:58:00,23,-181,4:34:00,179
3/4/2024,#NAME?,1.847272727,,2.04,-193,-170,-0.007638889,-0.006150794,-0.011011905,0.002708333,0.004301471,0.004040404,-184,9:58:00,23,-179,17:58:00,23,-185,1:54:00,19,-188,12:30:00,175,-179,17:58:00,23,-190,4:34:00,179
3/5/2024,#NAME?,3.248181818,,3.66,-177,-164,-0.011111111,-0.009424603,-0.008333333,0.00247549,0.002941176,0.001515152,-170,10:26:00,51,-168,17:58:00,23,-174,2:18:00,43,-173,12:30:00,175,-168,17:58:00,23,-178,4:34:00,179
3/6/2024,#NAME?,1.197272727,,1.42,-170,-159,-0.00843254,-0.009027778,-0.008035714,0.001017157,0.001703431,0.001060606,-165,10:16:00,41,-165,17:46:00,11,-166,2:24:00,49,-166,12:30:00,175,-165,17:58:00,23,-169,4:34:00,179
3/7/2024,#NAME?,7.983636364,,8.36,-165,-155,-0.008035714,-0.005257937,-0.007837302,8.21E-04,0.001115196,-0.012474747,-161,12:10:00,155,-164,17:40:00,5,-163,2:08:00,33,-162,12:30:00,175,-176,17:58:00,23,-163,4:34:00,179
3/8/2024,#NAME?,0.256363636,,0.28,-194,-176,-0.01577381,-0.009126984,-0.005753968,0.00120098,0.002745098,0.001515152,-186,9:50:00,15,-175,17:46:00,11,-185,1:50:00,15,-190,12:30:00,175,-175,17:58:00,23,-190,4:34:00,179
3/9/2024,#NAME?,0.255454545,,0.28,-172,-160,-0.008333333,-0.00952381,-0.012400794,0.001433824,0.001433824,0.002323232,-167,9:58:00,23,-184,17:46:00,11,-170,1:58:00,23,-169,12:30:00,175,-184,17:58:00,23,-171,4:34:00,179
3/10/2024,#NAME?,0.265454545,,0.29,-187,-177,-0.009722222,-6.94E-04,-7.94E-04,NA,-7.35E-04,-0.001262255,-180,8:56:00,21,-172,17:08:00,33,-186,1:48:00,73,-188,11:30:00,175,-172,17:10:00,35,-188,3:34:00,119
3/11/2024,#NAME?,1.002727273,,1.09,-190,-179,-4.96E-04,-0.001488095,-0.002876984,-7.72E-04,-0.001176471,-7.48E-04,-179,8:56:00,21,-166,17:42:00,67,-180,0:56:00,21,-188,11:30:00,175,-171,18:58:00,143,-190,3:34:00,179
3/12/2024,#NAME?,1.263636364,,1.37,-175,-167,5.58E-17,-6.94E-04,-0.001488095,-8.58E-04,-0.001740196,-0.001593137,-161,9:06:00,31,-161,16:58:00,23,-164,2:48:00,133,-176,11:30:00,175,-176,18:58:00,143,-178,3:34:00,179
3/13/2024,#NAME?,0.322727273,,0.36,-178,-162,-6.94E-04,0.001488095,-0.019742063,-0.001593137,-7.11E-04,9.80E-05,-152,8:54:00,19,-173,16:36:00,1,-154,0:54:00,19,-156,9:12:00,37,-175,18:58:00,143,-177,3:34:00,179
3/14/2024,#NAME?,0.396363636,,0.43,-177,-155,-0.013690476,-0.014285714,-0.014484127,5.88E-04,0.001151961,0.001151961,-172,10:32:00,117,-170,18:42:00,127,-174,2:12:00,97,-173,11:30:00,175,-170,18:58:00,143,-176,3:34:00,179
3/15/2024,#NAME?,3.832727273,,4.21,-172,-152,-0.012400794,-0.012996032,-0.011210317,0.00129902,0.001789216,0.001703431,-164,11:06:00,151,-165,18:50:00,135,-167,3:08:00,153,-164,11:30:00,175,-165,18:58:00,143,-167,3:34:00,179
3/16/2024,#NAME?,0.981818182,,1.3,-171,-149,-0.010912698,-0.012103175,-0.011706349,0.001752451,0.001727941,0.00192402,-162,11:00:00,145,-162,18:44:00,129,-162,3:34:00,179,-162,11:30:00,175,-162,18:58:00,143,-162,3:34:00,179
3/17/2024,#NAME?,0.340909091,,0.41,-169,-147,-0.011309524,-0.011706349,-0.025694444,0.002034314,0.002132353,3.92E-04,-159,11:08:00,153,-172,17:56:00,81,-160,3:12:00,157,-159,11:30:00,175,-175,18:58:00,143,-160,3:34:00,179
3/18/2024,#NAME?,3.459090909,,4.13,-188,-161,-0.019642857,-0.011507937,-0.010912698,-0.001703431,6.13E-05,-0.00192402,-178,8:36:00,1,-177,17:44:00,69,-177,1:46:00,71,-182,11:30:00,175,-183,18:58:00,143,-183,3:34:00,179
3/19/2024,#NAME?,0.46,,0.52,-188,-168,-0.004563492,-0.00406746,-0.003373016,-0.002916667,2.94E-04,5.02E-04,-179,9:50:00,75,-179,16:36:00,1,-180,1:46:00,71,-185,11:30:00,175,-184,18:58:00,143,-185,3:34:00,179
3/20/2024,#NAME?,0.478181818,,0.57,-187,-165,-0.004861111,-0.00625,-0.00625,9.44E-04,-5.88E-04,-0.001519608,-176,8:36:00,1,-175,16:36:00,1,-178,0:36:00,1,-182,11:30:00,175,-181,18:58:00,143,-183,3:34:00,179
3/21/2024,#NAME?,0.262727273,,0.28,-193,-168,-0.003373016,-0.00406746,-0.001587302,-0.003394608,-0.008272059,-0.005710784,-177,9:42:00,67,-180,17:44:00,69,-178,0:36:00,1,-187,11:30:00,175,-189,18:58:00,143,-186,3:34:00,179
3/22/2024,#NAME?,0.254545455,,0.29,-202,-162,-0.008333333,-0.008630952,-0.009722222,-0.004791667,-0.002610294,-0.007242647,-180,8:36:00,1,-179,17:44:00,69,-179,0:36:00,1,-192,11:30:00,175,-184,18:58:00,143,-190,3:34:00,179
3/23/2024,#NAME?,0.267272727,,0.29,-172,-158,-0.007539683,-0.007837302,-0.008531746,0.00192402,0.00125,6.74E-04,-164,9:58:00,83,-161,18:12:00,97,-165,2:04:00,89,-166,11:30:00,175,-163,18:58:00,143,-170,3:34:00,179
3/24/2024,#NAME?,0.266363636,,0.29,-163,-153,-0.007837302,-0.006845238,-0.007539683,4.53E-04,9.68E-04,9.19E-04,-159,10:28:00,113,-157,18:24:00,109,-161,2:00:00,85,-162,11:30:00,175,-157,18:58:00,143,-162,3:34:00,179
3/25/2024,#NAME?,0.264545455,,0.29,-159,-149,-0.006746032,-0.007043651,-0.007539683,0.001176471,0.001151961,7.72E-04,-155,10:54:00,139,-155,18:42:00,127,-155,2:52:00,137,-155,11:30:00,175,-155,18:58:00,143,-156,3:34:00,179
3/26/2024,#NAME?,0.260909091,,0.3,-158,-147,-0.007440476,-0.007539683,-0.007043651,7.35E-04,9.19E-04,-0.005367647,-153,11:08:00,153,-156,16:36:00,1,-153,3:28:00,173,-153,11:30:00,175,-179,18:58:00,143,-153,3:34:00,179
3/27/2024,#NAME?,0.454545455,,0.49,-195,-160,-0.008531746,-0.013492063,-0.012003968,-0.00127451,0.002622549,0.010245098,-179,8:36:00,1,-167,18:00:00,85,-178,0:36:00,1,-187,11:30:00,175,-179,18:58:00,143,-186,3:34:00,179
3/28/2024,#NAME?,0.263636364,,0.3,-166,-152,-0.010218254,-0.010218254,-0.008928571,0.002083333,0.001752451,0.001544118,-156,10:18:00,103,-152,18:50:00,135,-158,2:10:00,95,-156,11:30:00,175,-152,18:58:00,143,-159,3:34:00,179
3/29/2024,#NAME?,0.262727273,,0.29,-157,-148,-0.00952381,-0.008035714,-0.004861111,0.001433824,0.001213235,0.001151961,-149,10:46:00,131,-150,18:06:00,91,-150,2:56:00,141,-149,11:30:00,175,-150,18:22:00,107,-150,3:34:00,179
3/30/2024,#NAME?,0.278181818,,0.31,-201,-160,-0.002281746,-0.003769841,-0.004761905,-0.005122549,-0.01057598,-0.002867647,-179,9:46:00,71,-173,17:46:00,71,-181,0:36:00,1,-191,11:30:00,175,-176,18:58:00,143,-188,3:34:00,179
3/31/2024,#NAME?,0.260909091,,0.29,-173,-151,-0.00952381,-0.009027778,-0.009027778,0.004117647,0.00310049,0.002708333,-155,10:18:00,103,-153,18:32:00,117,-156,2:24:00,109,-161,11:30:00,175,-153,18:58:00,143,-167,3:34:00,179
4/1/2024,#NAME?,0.386363636,,0.42,-214,-161,-8.93E-04,-0.00327381,0.001785714,-0.007953431,-0.003026961,-0.002034314,-194,8:36:00,1,-194,16:36:00,1,-184,0:36:00,1,-203,11:30:00,175,-208,18:58:00,143,-196,3:34:00,179
4/2/2024,#NAME?,0.273636364,,0.3,-193,-152,-0.01875,-0.018055556,-0.0125,0.001642157,0.007316176,-0.001164216,-159,9:58:00,83,-169,16:36:00,1,-167,1:50:00,75,-178,11:30:00,175,-196,18:58:00,143,-182,3:34:00,179
4/3/2024,#NAME?,0.3,,0.33,-231,-164,-0.00327381,0.012996032,0.016964286,4.78E-04,0.001262255,-0.009607843,-203,8:36:00,1,-202,16:36:00,1,-175,0:36:00,1,-210,11:30:00,175,-207,18:58:00,143,-220,3:34:00,179
4/4/2024,#NAME?,0.294545455,4.236583072,0.48,-231,-158,0.009920635,0.008730159,-0.001587302,-0.010085784,3.92E-04,-0.009681373,-201,8:36:00,1,-178,17:54:00,79,-200,0:36:00,1,-209,11:30:00,175,-201,18:58:00,143,-209,3:34:00,179
4/5/2024,#NAME?,0.871818182,3.061989783,4.08,-187,-152,-0.01547619,-0.015873016,-0.01359127,0.007352941,0.012046569,0.004227941,-154,10:14:00,99,-153,18:08:00,93,-154,2:04:00,89,-167,11:30:00,175,-155,18:58:00,143,-171,3:34:00,179
4/6/2024,#NAME?,0.268181818,,0.31,-169,-150,-0.014384921,-0.012400794,-0.011011905,0.003370098,0.001115196,9.56E-04,-152,10:26:00,111,-151,18:24:00,109,-152,2:28:00,113,-153,11:30:00,175,-151,18:58:00,143,-156,3:34:00,179
4/7/2024,#NAME?,,,0.3,-154,-148,-0.008035714,-0.007539683,-0.006448413,5.88E-04,7.84E-04,7.35E-04,-150,10:36:00,121,-149,18:22:00,107,-151,2:36:00,121,-150,11:30:00,175,-149,18:58:00,143,-151,3:34:00,179
4/8/2024,#NAME?,0.550909091,,0.6,-224,-170,-0.00406746,-0.007936508,-0.004861111,-0.002512255,0.005919118,-0.013517157,-196,9:56:00,81,-192,17:48:00,73,-196,0:36:00,1,-211,11:30:00,175,-210,18:58:00,143,-205,3:34:00,179
4/9/2024,#NAME?,0.608181818,,0.66,-184,-158,-0.017757937,-0.015079365,-0.008333333,0.00504902,0.004632353,-0.023615196,-160,10:08:00,93,-157,17:44:00,69,-162,2:02:00,87,-160,11:30:00,175,-157,17:46:00,71,-170,3:34:00,179
4/10/2024,#NAME?,0.420909091,,0.47,-246,-165,-5.07E-12,0.005654762,-0.015873016,-0.014448529,0.006666667,0.009338235,-210,9:56:00,81,-163,18:12:00,97,-199,1:48:00,73,-218,11:30:00,175,-169,18:58:00,143,-199,1:48:00,73
4/11/2024,#NAME?,,,0.3,-181,-155,-0.020634921,-0.019246032,-0.014583333,0.003590686,0.001335784,7.72E-04,-156,10:32:00,117,-154,18:42:00,127,-159,2:14:00,99,-156,11:30:00,175,-154,18:58:00,143,-161,3:34:00,179
4/12/2024,#NAME?,,,0.63,-159,-150,-0.010218254,-0.011706349,-0.00922619,9.56E-04,0.001446078,0.00125,-152,10:44:00,129,-151,18:24:00,109,-153,2:26:00,111,-152,11:30:00,175,-151,18:58:00,143,-153,3:34:00,179
4/13/2024,#NAME?,,,0.33,-154,-145,-0.00952381,-0.010515873,-0.010515873,0.001446078,0.001593137,0.001544118,-148,10:54:00,139,-147,18:48:00,133,-149,3:12:00,157,-148,11:30:00,175,-147,18:58:00,143,-149,3:34:00,179
4/14/2024,#NAME?,0.271818182,,0.3,-152,-139,-0.011011905,-0.011805556,-0.012202381,0.001715686,0.001727941,0.001593137,-145,10:56:00,141,-144,18:46:00,131,-145,3:12:00,157,-145,11:30:00,175,-144,18:58:00,143,-145,3:34:00,179
4/15/2024,#NAME?,0.266363636,,0.3,-226,-175,-0.017956349,-0.029960317,-0.026785714,6.37E-04,0.013982843,0.018419118,-192,9:56:00,81,-175,18:04:00,89,-199,0:36:00,1,-192,10:02:00,87,-217,18:58:00,143,-211,3:34:00,179
4/16/2024,#NAME?,0.317272727,,0.36,-161,-154,-0.014384921,-0.011011905,-0.014484127,0.001041667,0.001102941,5.88E-04,-157,10:10:00,95,-156,18:04:00,89,-159,2:10:00,95,-158,11:30:00,175,-156,18:58:00,143,-161,3:34:00,179
4/17/2024,#NAME?,5.128181818,,5.7,-160,-145,-0.010714286,-0.01656746,-0.014781746,0.001531863,0.003529412,0.002536765,-151,10:54:00,139,-150,18:36:00,121,-153,2:44:00,129,-151,11:30:00,175,-150,18:58:00,143,-153,3:34:00,179
4/18/2024,#NAME?,7.022727273,,7.64,-155,-135,-0.01359127,-0.016170635,-0.011706349,0.002316176,0.002683824,0.001446078,-146,11:14:00,159,-144,18:36:00,121,-148,3:12:00,157,-146,11:30:00,175,-144,18:58:00,143,-148,3:34:00,179
4/19/2024,#NAME?,3.176363636,,4.9,-149,-130,-0.013789683,-0.015178571,-0.009623016,0.001507353,0.001397059,-9.19E-04,-143,11:28:00,173,-142,16:36:00,1,-143,3:16:00,161,-144,11:30:00,175,-144,18:58:00,143,-143,3:34:00,179
4/20/2024,#NAME?,1.023636364,,1.21,-139,-132,-0.010218254,-0.004365079,-0.006845238,-6.62E-04,-0.001911765,-4.78E-04,-130,9:36:00,61,-140,16:36:00,1,-139,0:36:00,1,-136,11:30:00,175,-142,18:58:00,143,-143,3:34:00,179
4/21/2024,#NAME?,9.452727273,,9.77,-139,-129,-0.005654762,-0.004960317,-0.003670635,-1.84E-04,-0.001115196,-0.001078431,-135,8:36:00,1,-134,16:36:00,1,-136,0:36:00,1,-138,11:30:00,175,-139,18:58:00,143,-139,3:34:00,179
4/22/2024,#NAME?,7.968181818,,8.24,-158,-137,-0.001884921,0.00297619,-0.00218254,-0.003823529,-0.002561275,-4.41E-04,-150,9:34:00,59,-137,16:36:00,1,-142,0:36:00,1,-154,11:30:00,175,-139,18:58:00,143,-167,3:34:00,179
4/23/2024,#NAME?,8.470909091,,8.71,-133,-129,-6.94E-04,-0.001488095,-0.010714286,-0.001433824,-0.002794118,0.001703431,-131,8:36:00,1,-140,16:36:00,1,-132,0:36:00,1,-138,11:30:00,175,-142,18:58:00,143,-137,3:34:00,179
4/24/2024,#NAME?,7.942727273,,8.32,-148,-131,-0.014087302,-0.013392857,-0.010019841,0.001740196,0.001838235,0.002107843,-139,11:28:00,173,-138,18:58:00,143,-140,3:34:00,179,-139,11:30:00,175,-138,18:58:00,143,-140,3:34:00,179
4/25/2024,#NAME?,6.398181818,,7.13,-139,-124,-0.010714286,-0.011507936,-0.010019841,0.001262255,5.88E-04,0.002022059,-131,11:24:00,169,-132,18:32:00,117,-138,3:08:00,153,-131,11:30:00,175,-132,18:58:00,143,-138,3:34:00,179
4/26/2024,#NAME?,3.73,,5.19,-136,-125,-0.008829365,-0.008531746,-0.006051587,7.84E-04,0.001262255,0.001078431,-131,11:30:00,175,-131,16:36:00,1,-131,3:18:00,163,-131,11:30:00,175,-135,18:58:00,143,-131,3:34:00,179
4/27/2024,#NAME?,,,0.29,-200,-170,-0.01984127,-0.0125,-0.025595238,0.013982843,0.00939951,0.027169118,-184,10:08:00,93,-164,18:40:00,125,-160,2:10:00,95,-184,10:08:00,93,-197,18:58:00,143,-180,3:34:00,179
4/28/2024,#NAME?,,,0.3,-158,-146,-0.00922619,-0.00734127,-0.008531746,0.001127451,0.001752451,0.001580882,-152,10:58:00,143,-150,18:40:00,125,-155,2:24:00,109,-152,11:30:00,175,-150,18:58:00,143,-156,3:34:00,179
4/29/2024,#NAME?,,,0.53,-213,-160,-0.026289683,-0.024900794,-0.028075397,0.013909314,0.006090686,0.006188725,-178,9:56:00,81,-155,18:20:00,105,-180,2:06:00,91,-178,10:02:00,87,-156,18:58:00,143,-180,2:06:00,91
4/30/2024,#NAME?,3.628181818,,4.15,-157,-145,-0.005654762,-0.003373016,-0.004861111,6.62E-04,9.68E-04,9.56E-04,-148,10:36:00,121,-149,18:44:00,129,-155,2:10:00,95,-148,11:30:00,175,-149,18:58:00,143,-155,3:34:00,179
5/1/2024,#NAME?,0.58,,0.93,-153,-140,-0.006150794,-0.005555556,-0.006448413,0.00125,0.001348039,0.001176471,-147,11:16:00,161,-147,18:26:00,111,-148,2:36:00,121,-147,11:30:00,175,-147,18:58:00,143,-148,3:34:00,179
5/2/2024,#NAME?,0.266363636,,0.3,-149,-133,-0.007837302,-0.008333333,-0.009126984,0.001348039,0.001593137,0.001740196,-142,11:26:00,171,-141,18:38:00,123,-145,2:48:00,133,-142,11:30:00,175,-141,18:58:00,143,-145,3:34:00,179
5/3/2024,#NAME?,6.230909091,,6.85,-207,-151,-0.003869048,-0.01140873,-0.003472222,0.001066176,0.023026961,3.43E-04,-164,10:12:00,97,-153,17:44:00,69,-184,2:02:00,87,-203,11:30:00,175,-156,18:58:00,143,-184,2:02:00,87
5/4/2024,#NAME?,7.662727273,,8.19,-154,-144,-0.003472222,-0.003670635,-0.004861111,9.68E-04,8.21E-04,9.56E-04,-150,10:06:00,91,-147,18:42:00,127,-151,2:42:00,127,-150,11:30:00,175,-147,18:58:00,143,-152,3:34:00,179
5/5/2024,#NAME?,4.113636364,,4.98,-150,-134,-0.006150794,-0.006448413,-0.009920635,0.001127451,0.001593137,0.002144608,-143,11:18:00,163,-138,18:34:00,119,-146,2:52:00,137,-143,11:30:00,175,-138,18:58:00,143,-146,3:34:00,179
