asv,asv_len,best_cosine,abundance,midas_genus,besthit_genus,genus_best_concordant,genus_any20_concordant,genus_evaluable,midas_family,besthit_family,family_best_concordant,family_any20_concordant,family_evaluable,midas_order,besthit_order,order_best_concordant,order_any20_concordant,order_evaluable,midas_class,besthit_class,class_best_concordant,class_any20_concordant,class_evaluable,midas_phylum,besthit_phylum,phylum_best_concordant,phylum_any20_concordant,phylum_evaluable
b7191fab88f8637bd54091cec9775a14,372,0.9956,0.003033,nan,,False,False,False,Omnitrophaceae,,False,False,True,Omnitrophales,,False,False,True,Omnitrophia,,False,False,True,Verrucomicrobiota,Candidatus Omnitrophota,False,False,True
b71c9307b1a7e2b4d89ac9645cc752d4,374,0.9995,0.013701,Pir4_lineage,,False,False,True,Pirellulaceae,,False,False,True,Pirellulales,Pirellulales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
b7292cbb94f004a8f6390ff507c1d044,401,0.9878,0.001222,midas_g_19313,,False,False,False,Closteriopsis_acicularis,,False,False,True,Chloroplast,,False,False,True,Cyanobacteriia,,False,False,True,Cyanobacteria,,False,False,True
b72e84f8f7a4a3f5074662a152a7bc45,374,0.998,0.079187,SM1A02,,False,False,True,Phycisphaeraceae,,False,True,True,Phycisphaerales,,False,True,True,Phycisphaerae,,False,True,True,Planctomycetota,Planctomycetota,True,True,True
b7306b75b8fe0c70e9ff915d4dc2b6f1,375,0.9985,0.000929,SH3-11,,False,False,True,Pedosphaeraceae,,False,False,True,Pedosphaerales,,False,False,True,Verrucomicrobiae,,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
b73107905edd542aba4628db2d5c2f7f,374,0.999,0.001121,Sandaracinus,,False,False,True,Sandaracinaceae,,False,True,True,Polyangiales,,False,True,True,Polyangia,Myxococcia,False,False,True,Myxococcota,Myxococcota,True,True,True
b731271183aab123284f9067faa51124,370,1.0,0.002108,midas_g_679,,False,False,False,Chitinophagaceae,,False,True,True,Chitinophagales,,False,True,True,Bacteroidia,,False,False,True,Bacteroidota,Bacteroidota,True,True,True
b731d53e7952dc9dd093e0135e5cfc74,374,0.9976,0.00066,midas_g_15502,,False,False,False,Hydrogenedensaceae,,False,False,True,Hydrogenedentiales,,False,False,True,Hydrogenedentia,,False,True,True,Hydrogenedentes,Candidatus Hydrogenedentota,False,False,True
b7377a5ed46b4f658159191d1836683e,374,0.999,0.163711,midas_g_34828,,False,False,False,Anaerolineaceae,Anaerolineaceae,True,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
b74f864b1347a3da2f3a9d094ca14316,370,0.9932,0.03075,midas_g_82179,,False,False,False,FTLpost3,,False,False,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b7539111ef92a034b5c815fea80e72d9,391,0.9854,0.000375,Cloacibacterium,Cronobacter,False,False,True,Weeksellaceae,Enterobacteriaceae,False,False,True,Flavobacteriales,Enterobacterales,False,False,True,Bacteroidia,Gammaproteobacteria,False,True,True,Bacteroidota,Pseudomonadota,False,True,True
b75416c48f46e93a9e3622080cde9b06,372,0.9941,0.001001,midas_g_4975,,False,False,False,midas_f_1792,Planctomycetaceae,False,False,False,Planctomycetales,Planctomycetales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
b75afa51d42ca53d92fb1604b1592968,370,0.9966,0.001374,Flavobacterium,Myroides,False,True,True,Flavobacteriaceae,Flavobacteriaceae,True,True,True,Flavobacteriales,Flavobacteriales,True,True,True,Bacteroidia,Flavobacteriia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
b77657f1a0921612f77bd5f42d66e29a,374,1.0,0.23648,Azonexus,Dechloromonas,False,True,True,Rhodocyclaceae,Azonexaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b77a2c349d59e26e1a4089997a339356,370,0.9995,0.001617,nan,,False,False,False,nan,,False,False,False,Ca_Woesebacteria,,False,False,True,Microgenomatia,,False,False,True,Patescibacteria,Candidatus Woeseibacteriota,False,False,True
b7806c4f83108800a9c32dc83c148d95,369,1.0,0.004162,Acetoanaerobium,,False,False,True,Peptostreptococcaceae,,False,True,True,Peptostreptococcales-Tissierellales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Candidatus Uhriibacteriota,False,True,True
b78362f8ddb660d8452d2bdc4dbadc85,374,0.9932,0.002623,midas_g_3374,,False,False,False,midas_f_990,,False,False,False,mle1-27,,False,False,True,Polyangia,Myxococcia,False,False,True,Myxococcota,Myxococcota,True,True,True
b786cca4dd078cd2bee383cb279449ba,372,0.9863,0.023818,midas_g_75834,,False,False,False,Paracaedibacteraceae,,False,False,True,Paracaedibacterales,,False,False,True,Alphaproteobacteria,,False,True,True,Proteobacteria,,False,True,True
b78c48dde87fdbdaae4ae1672ab76230,390,0.9976,0.01342,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b79d14bf75914234583b7bf7ff7e8f47,374,1.0,0.02042,Ca_Villigracilis,,False,False,True,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,,False,True,True,Chloroflexi,,False,True,True
b7a2f949d87f6ce14145811c2d2974af,374,1.0,0.009671,Trichococcus,Trichococcus,True,True,True,Carnobacteriaceae,Carnobacteriaceae,True,True,True,Lactobacillales,Lactobacillales,True,True,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
b7a980efaaa173b295ac29984e63a0e5,373,1.0,0.07391,midas_g_268,,False,False,False,midas_f_98,,False,False,False,midas_o_26,,False,False,False,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b7b44df75940fa34eeb25a051c38fcb3,375,0.998,0.000805,Nocardioides,,False,True,True,Nocardioidaceae,,False,True,True,Propionibacteriales,,False,True,True,Actinobacteria,,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
b7c21bc8fbb84f63989ebb8c2ace60aa,374,0.9971,0.001574,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b7cb7fd682d525d0569a0088a3c008ee,374,0.998,0.001085,Zoogloea,,False,False,True,Rhodocyclaceae,Zoogloeaceae,False,True,True,Burkholderiales,Rhodocyclales,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
b7cbff559af65a6d60db88c804c7b920,370,0.999,0.001001,midas_g_800,,False,False,False,Bacteroidetes_vadinHA17,,False,False,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b7d99e7e41d68f37a0f909440f8f0cb3,370,1.0,0.841994,Taibaiella,Parabacteroides,False,True,True,Chitinophagaceae,Tannerellaceae,False,True,True,Chitinophagales,Bacteroidales,False,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b7f74040869199a20280aedf96cb1da9,368,0.9951,0.015375,midas_g_116209,,False,False,False,midas_f_116209,,False,False,False,midas_o_116209,,False,False,False,midas_c_116209,Alphaproteobacteria,False,False,False,midas_p_116209,Pseudomonadota,False,False,False
b8023a8ea58f5203b9d52546f6f7d0cb,373,0.9912,0.000529,midas_g_7960,,False,False,False,Diplorickettsiaceae,,False,False,True,Diplorickettsiales,,False,False,True,Gammaproteobacteria,,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
b81a266792aaaa42138dcf23fe4139ac,376,0.9966,0.000617,midas_g_42195,,False,False,False,midas_f_3344,,False,False,False,IMCC26256,,False,False,True,Acidimicrobiia,Acidimicrobiia,True,True,True,Actinobacteriota,Actinomycetota,False,False,True
b830e2e2f204a0c0e1e48a296244d798,393,0.9922,0.00226,nan,Cupriavidus,False,False,False,Comamonadaceae,Burkholderiaceae,False,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
b84ef0fd84cc6fd73c17bd6345ff63cd,374,0.999,0.012939,Azonexus,Dechloromonas,False,True,True,Rhodocyclaceae,Azonexaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
b860c06c26ea7ff16406b9aef4ec0340,350,0.9897,0.000375,nan,Halomicrobium,False,False,False,nan,Haloarculaceae,False,False,False,nan,Halobacteriales,False,False,False,nan,Halobacteria,False,False,False,nan,Methanobacteriota,False,False,False
b864ee081425e1169c3a97db5f56d8a2,374,0.9966,0.000868,midas_g_17004,,False,False,False,midas_f_4883,Nitrospiraceae,False,False,False,Blfdi19,Nitrospirales,False,False,True,Polyangia,Nitrospiria,False,False,True,Myxococcota,Nitrospirota,False,True,True
b87169030deed04dc4b504c53964ffbe,373,1.0,0.001275,Stella,Allostella,False,False,True,midas_f_406,Allostellaceae,False,False,False,Azospirillales,Rhodospirillales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b894db39327d5c15e3476a546515e3e5,374,0.999,0.033578,Dokdonella,,False,True,True,Rhodanobacteraceae,Lysobacteraceae,False,True,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b8a46f8e6a452ab29f73995adde49bf6,374,0.9966,0.041451,Bdellovibrio,Bdellovibrio,True,True,True,Bdellovibrionaceae,Pseudobdellovibrionaceae,False,False,True,Bdellovibrionales,Bdellovibrionales,True,True,True,Bdellovibrionia,Bdellovibrionia,True,True,True,Bdellovibrionota,Bdellovibrionota,True,True,True
b8a91e481f7c10120bba992c0b92eee2,374,0.999,0.003056,Cephaloticoccus,,False,False,True,Opitutaceae,,False,True,True,Opitutales,,False,True,True,Verrucomicrobiae,,False,False,True,Verrucomicrobiota,,False,True,True
b8b11430e411f011bc3a8ed9f66ecd77,378,0.999,0.015375,Methanomethylovorans,Methanomethylovorans,True,True,True,Methanosarcinaceae,Methanosarcinaceae,True,True,True,Methanosarciniales,Methanosarcinales,False,False,True,Methanosarcinia,Methanomicrobia,False,False,True,Halobacterota,Methanobacteriota,False,False,True
b8bfaaba6e728867c817ec471a8c77bc,371,0.9995,0.00075,Ca_Opimibacter,,False,False,True,Saprospiraceae,Saprospiraceae,True,True,True,Chitinophagales,Saprospirales,False,False,True,Bacteroidia,Saprospiria,False,True,True,Bacteroidota,Bacteroidota,True,True,True
b8d1dfe23a34aac2ec9fda84dc272238,374,0.999,0.000957,midas_g_1853,,False,False,False,midas_f_990,,False,False,False,mle1-27,,False,False,True,Polyangia,Myxococcia,False,False,True,Myxococcota,Myxococcota,True,True,True
b8d78c0e3b80b1218d80475ec19bbea0,374,0.9995,0.000794,midas_g_3181,,False,False,False,midas_f_3181,,False,False,False,RBG-13-54-9,Thermoflexales,False,False,True,Anaerolineae,Thermoflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
b8f4cde0fde19c5c0d78cc385344aa23,374,1.0,0.000605,Conexibacter,,False,False,True,Solirubrobacteraceae,,False,True,True,Solirubrobacterales,Solirubrobacterales,True,True,True,Thermoleophilia,Thermoleophilia,True,True,True,Actinobacteriota,Actinomycetota,False,False,True
b8f552d83d716bc34a7d41184414a6d5,374,0.9995,0.001913,Pseudoxanthomonas,Pseudoxanthomonas,True,True,True,Xanthomonadaceae,Lysobacteraceae,False,False,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b8ff58df29ee3eedc7f6864d970f5e3c,373,1.0,0.050311,Pseudomonas,Pseudomonas,True,True,True,Pseudomonadaceae,Pseudomonadaceae,True,True,True,Pseudomonadales,Pseudomonadales,True,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b916a9c2804b408fac764e2b74e0933f,374,1.0,0.001428,nan,,False,False,False,Rhodocyclaceae,,False,True,True,Burkholderiales,,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
b933c1a1181507571845c07ebfd4dd4f,372,0.9976,0.002404,midas_g_3907,,False,False,False,Hydrogenophilaceae,,False,False,True,Burkholderiales,Hydrogenophilales,False,True,True,Gammaproteobacteria,Hydrogenophilia,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b93bb79fdcac8a234ba92f6ba8a8b580,370,0.9995,0.005863,Paludibacter,Paludibacter,True,True,True,Paludibacteraceae,Paludibacteraceae,True,True,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b954740db386b6d32d09b926b4359a9c,375,0.9976,0.001993,midas_g_11260,,False,False,False,midas_f_4787,,False,False,False,Ardenticatenales,Anaerolineales,False,False,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
b95b6780c4c860d32cbcc5163e9201c1,370,0.998,0.001308,midas_g_1061,,False,False,False,Lentimicrobiaceae,,False,True,True,Sphingobacteriales,Bacteroidales,False,False,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b9628a918cba13602a55978c53b99e51,374,0.999,0.000425,nan,,False,False,False,Rhodocyclaceae,Geobacteraceae,False,True,True,Burkholderiales,Geobacterales,False,False,True,Gammaproteobacteria,Desulfuromonadia,False,False,True,Proteobacteria,Thermodesulfobacteriota,False,True,True
b966c3a2ab79ebca13128c8a61f81ef8,374,1.0,0.131437,midas_g_945,,False,False,False,midas_f_595,,False,False,False,MVP-88,,False,False,True,Elusimicrobia,,False,False,True,Elusimicrobiota,Elusimicrobiota,True,True,True
b975f9ae1ec1547436840c0bbedeef1c,370,0.9956,0.000604,midas_g_23903,Microcystis,False,False,False,midas_f_18379,Microcystaceae,False,False,False,Chitinophagales,Chroococcales,False,True,True,Bacteroidia,Cyanophyceae,False,True,True,Bacteroidota,Cyanobacteriota,False,True,True
b9779a83e705307c6596e4741240726c,374,1.0,0.000956,Bacillus,Bacillus,True,True,True,Bacillaceae,Bacillaceae,True,True,True,Bacillales,Caryophanales,False,False,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
b9785039f8256a0d4c8c15551eecb7b4,389,0.9917,0.000706,Cloacibacterium,,False,False,True,Weeksellaceae,,False,True,True,Flavobacteriales,Sphingobacteriales,False,True,True,Bacteroidia,Sphingobacteriia,False,True,True,Bacteroidota,Bacteroidota,True,True,True
b98943815751dceedf833621296779d1,373,0.9995,0.030215,Ellin6067,,False,False,True,Nitrosomonadaceae,,False,False,True,Burkholderiales,Anaerolineales,False,False,True,Gammaproteobacteria,Anaerolineae,False,True,True,Proteobacteria,Chloroflexota,False,True,True
b98b4f920f43bd0a1fb21139395c5993,374,0.9995,0.00603,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b99fb7ecf674bd969696be4c72a50593,374,0.9985,0.000403,nan,,False,False,False,Pedosphaeraceae,,False,False,True,Pedosphaerales,,False,False,True,Verrucomicrobiae,Verrucomicrobiia,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
b9a730ece1e912ebe324b0573c475b31,376,0.9995,0.002831,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,nan,Candidatus Woesearchaeota,False,False,False
b9b44c7294075a62f00b7dc90f4695ce,374,0.9985,0.005278,midas_g_1668,,False,False,False,Caldilineaceae,,False,True,True,Caldilineales,,False,True,True,Anaerolineae,,False,True,True,Chloroflexi,Minisyncoccota,False,True,True
b9bbd457c47d9314b46ba20260b5dedd,374,0.9961,0.000404,nan,,False,False,False,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,Chloroflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
b9bcc4da180cadfdcc7aae9f3578c456,373,0.9985,0.004857,Sphingopyxis,Sphingopyxis,True,True,True,Sphingomonadaceae,Sphingopyxidaceae,False,True,True,Sphingomonadales,Sphingomonadales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b9cd973e117650e0f1bbd9dd4e521db3,371,0.9971,0.001176,midas_g_12845,,False,False,False,Saprospiraceae,,False,True,True,Chitinophagales,,False,True,True,Bacteroidia,,False,False,True,Bacteroidota,Bacteroidota,True,True,True
b9db3e87893901fc66eddce9abfcab02,370,0.999,0.046125,midas_g_422,,False,False,False,Prolixibacteraceae,Prolixibacteraceae,True,True,True,Bacteroidales,Marinilabiliales,False,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
b9e0f6f1b40ddc614ccc37f9b2c6b93f,374,0.9995,0.008235,Thauera,Thauera,True,True,True,Rhodocyclaceae,Zoogloeaceae,False,False,True,Burkholderiales,Rhodocyclales,False,False,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b9e20f75c6f26ed3da44a8a674f39fb5,372,1.0,0.002474,Paracoccus,Paracoccus,True,True,True,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
b9fb393bf9fab6b8b4e64aaea1858555,375,1.0,0.001426,Brevibacterium,Brevibacterium,True,True,True,Brevibacteriaceae,Brevibacteriaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
b9fcc126dde18fa248f7b0336af1c85a,374,0.9995,0.022697,Luteimonas,Luteimonas,True,True,True,Xanthomonadaceae,Lysobacteraceae,False,False,True,Xanthomonadales,Lysobacterales,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ba0d49399955aec4ea76295f72217f6b,370,0.9985,0.000397,Cytophaga,,False,False,True,Cytophagaceae,Cytophagaceae,True,True,True,Cytophagales,Cytophagales,True,True,True,Bacteroidia,Cytophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
ba0dfb9ee21c8b7ed117741a702a0487,368,0.9966,0.017223,nan,,False,False,False,nan,,False,False,False,nan,,False,False,False,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ba2331fb566b5b300531441442223aa3,370,0.999,0.004997,Flavihumibacter,Flavihumibacter,True,True,True,Chitinophagaceae,Chitinophagaceae,True,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
ba2934379f8876c882a7a587c86f2a29,372,0.9995,0.006538,nan,Acidovorax,False,False,False,Comamonadaceae,Comamonadaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
ba2eb1b0becf23b5ee9ea32ea133bc2f,372,0.999,0.000604,Hyphomicrobium,,False,True,True,Hyphomicrobiaceae,,False,True,True,Rhizobiales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ba2f2b5b2d52760df282b2df02f3deeb,372,0.998,0.002465,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
ba35d64264fa1ccb74eeca37b951ee39,370,1.0,0.194188,OLB12,,False,False,True,Microscillaceae,,False,False,True,Cytophagales,,False,True,True,Bacteroidia,,False,False,True,Bacteroidota,Bacteroidota,True,True,True
ba396ad8eabfe63433e59a5576b8e385,374,0.9956,0.002426,midas_g_115646,,False,False,False,Pirellulaceae,,False,False,True,Pirellulales,,False,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
ba43ee3e4c8a5313a9ef8c4ab8d7c489,381,0.9946,0.000809,nan,,False,False,False,midas_f_40507,,False,False,False,Ca_Kerfeldbacteria,,False,False,True,ABY1,,False,False,True,Patescibacteria,,False,False,True
ba5351b9ce5fd0d252dfa26751cba423,372,0.9995,0.013903,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ba70287747d0212a9d4da5b1e3627e58,372,0.999,0.000915,midas_g_982,,False,False,False,midas_f_675,,False,False,False,Paludibaculum,,False,False,True,Acidobacteriae,,False,False,True,Acidobacteriota,Acidobacteriota,True,True,True
ba7a268a7fbc9d7bb46203ee81d3ac90,374,1.0,0.00048,Aeromicrobium,Aeromicrobium,True,True,True,Nocardioidaceae,Nocardioidaceae,True,True,True,Propionibacteriales,Propionibacteriales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
ba891f774938c2e1b5c86afe1cdca359,374,0.9927,0.012491,Anaerolinea,,False,True,True,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,Chloroflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
ba99e797590266c42f60e128018f0f4b,374,0.9922,0.021563,nan,,False,False,False,nan,,False,False,False,nan,Chlamydiales,False,False,False,nan,Chlamydiia,False,False,False,nan,Chlamydiota,False,False,False
ba9ad45340b6251af70d589183999f1e,561,0.9878,0.162065,nan,,False,False,False,nan,Saprospiraceae,False,False,False,nan,Saprospirales,False,False,False,nan,Saprospiria,False,False,False,nan,Bacteroidota,False,False,False
baa16afb81fac27e77479b45f9f11658,367,0.9995,0.015848,Emticicia,Emticicia,True,True,True,Spirosomaceae,Leadbetterellaceae,False,False,True,Cytophagales,Cytophagales,True,True,True,Bacteroidia,Cytophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
baa840052844d978bd3ed0e68d7a5d4e,371,0.9922,0.000751,midas_g_22753,,False,False,False,Paracaedibacteraceae,,False,False,True,Paracaedibacterales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
baabb4e6a8ae77c17424475c16839198,374,0.9995,0.039466,Exiguobacterium,Exiguobacterium,True,True,True,Exiguobacteraceae,,False,False,True,Exiguobacterales,Caryophanales,False,False,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
bab0ed3035ce36c68a5744f9c71b85ad,332,0.9839,0.168566,nan,Pedobacter,False,False,False,nan,Sphingobacteriaceae,False,False,False,nan,Sphingobacteriales,False,False,False,nan,Sphingobacteriia,False,False,False,nan,Bacteroidota,False,False,False
bac2e2703d225cf9256e778aa0aa4c00,393,0.9849,0.000529,midas_g_694,Escherichia,False,False,False,A0839,Enterobacteriaceae,False,False,True,Rhizobiales,Enterobacterales,False,False,True,Alphaproteobacteria,Gammaproteobacteria,False,True,True,Proteobacteria,Pseudomonadota,True,True,True
bac4275833d1f1eba320e1de0a07bc4d,370,1.0,0.000977,midas_g_56,,False,False,False,Saprospiraceae,Saprospiraceae,True,True,True,Chitinophagales,Saprospirales,False,True,True,Bacteroidia,Saprospiria,False,False,True,Bacteroidota,Bacteroidota,True,True,True
bad3678daf87cf1036da3cc02c47842a,543,0.7935,0.204339,nan,,False,False,False,nan,Atopobiaceae,False,False,False,nan,Coriobacteriales,False,False,False,nan,Coriobacteriia,False,False,False,nan,Actinomycetota,False,False,False
bafd529526ff3f42a59f904e411bb733,373,1.0,0.000563,Streptococcus,Streptococcus,True,True,True,Streptococcaceae,Streptococcaceae,True,True,True,Lactobacillales,Lactobacillales,True,True,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
bafeb1f97127f2f6ade4aa5d582ef5f6,372,0.9976,0.000607,midas_g_110336,,False,False,False,midas_f_72135,,False,False,False,Omnitrophales,,False,False,True,Omnitrophia,,False,False,True,Verrucomicrobiota,Candidatus Omnitrophota,False,False,True
bb08aa8cd804c407eb84bca48e92ebda,368,0.9995,0.165542,Flavobacterium,Microcoleus,False,True,True,Flavobacteriaceae,Microcoleaceae,False,True,True,Flavobacteriales,Oscillatoriales,False,True,True,Bacteroidia,Cyanophyceae,False,False,True,Bacteroidota,Cyanobacteriota,False,True,True
bb1059351a482907ba7f6c8c10f24a5b,370,0.9971,0.061227,midas_g_5121,,False,False,False,Spirochaetaceae,,False,True,True,Spirochaetales,,False,True,True,Spirochaetia,,False,True,True,Spirochaetota,Spirochaetota,True,True,True
bb20af6b807060d32e3cf5f6360b4898,372,0.9985,0.001617,Brevundimonas,Brevundimonas,True,True,True,Caulobacteraceae,Caulobacteraceae,True,True,True,Caulobacterales,Caulobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
bb21ed86721147e7c8feeadc8dc5f7cd,372,0.999,0.001126,Brevundimonas,Brevundimonas,True,True,True,Caulobacteraceae,Caulobacteraceae,True,True,True,Caulobacterales,Caulobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
bb2868e807dded8b8c537da33c7c882a,370,0.999,0.000498,Lentimicrobium,Lentimicrobium,True,True,True,Lentimicrobiaceae,Lentimicrobiaceae,True,True,True,Sphingobacteriales,Bacteroidales,False,False,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
bb2eb1fb5af99b490cae0d83734cdb11,372,0.9995,0.001667,nan,Glycocaulis,False,False,False,nan,Maricaulaceae,False,False,False,nan,Maricaulales,False,False,False,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
bb3a108bef7fa674281068f717ed6563,372,0.9966,0.001213,midas_g_675,,False,False,False,midas_f_675,,False,False,False,Paludibaculum,,False,False,True,Acidobacteriae,,False,False,True,Acidobacteriota,Acidobacteriota,True,True,True
bb49eff321ec8e8a8c10dbf3f7a57340,399,0.9971,0.001115,midas_g_31688,Roseibium,False,False,False,D05-2,Stappiaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
bb87ce59ea59d04c1cab2a826d8c89bf,372,0.999,0.002631,Ca_Competibacter,,False,True,True,Competibacteraceae,,False,True,True,Competibacterales,,False,False,True,Gammaproteobacteria,,False,True,True,Proteobacteria,,False,True,True
bb8dd1016667c701097e8b7486a16f9e,374,0.9961,0.000407,midas_g_1448,,False,False,False,Leptospiraceae,,False,True,True,Leptospirales,Leptospirales,True,True,True,Leptospirae,Leptospiria,False,False,True,Spirochaetota,Spirochaetota,True,True,True
